date,candidate_strategy,expected_annual_return,expected_annual_volatility,actual_future_return_21d,spo_weighted_decision_score,max_single_weight,dominant_etf,turnover,weights_json
2025-12-31,spy_buy_hold,0.028859540930372664,0.1946715352986622,0.0197823606431484,-0.8871327042579651,1.0,SPY,0.0,"{""SPY"": 1.0, ""QQQ"": 0.0, ""TLT"": 0.0, ""GLD"": 0.0, ""VNQ"": 0.0, ""DBC"": 0.0}"
2026-01-30,equal_weight_6etf,0.12362409512660093,0.11525257880118138,0.024646848129729407,-0.2550266186396279,0.1666666666666666,SPY,0.0,"{""SPY"": 0.166667, ""QQQ"": 0.166667, ""TLT"": 0.166667, ""GLD"": 0.166667, ""VNQ"": 0.166667, ""DBC"": 0.166667}"
2026-01-30,pto_markowitz,0.41017818412791357,0.14197813656436722,0.05882281448948372,3.2356802549039294,0.8763410041334032,DBC,1.9866145986979036,"{""SPY"": 0.0, ""QQQ"": 0.006693, ""TLT"": 0.0, ""GLD"": 0.0, ""VNQ"": 0.116966, ""DBC"": 0.876341}"
2026-01-30,spo_plus,0.4533557836356559,0.15411672080080102,0.0605812333524227,3.9226462841033936,1.0,DBC,0.0,"{""SPY"": 0.0, ""QQQ"": 0.0, ""TLT"": 0.0, ""GLD"": 0.0, ""VNQ"": 0.0, ""DBC"": 1.0}"
2026-01-30,spo_plus_fee,0.4533557836356432,0.15411672080079758,0.06058123335242121,3.9226462841032426,0.999999999999969,DBC,0.0,"{""SPY"": 0.0, ""QQQ"": 0.0, ""TLT"": 0.0, ""GLD"": 0.0, ""VNQ"": 0.0, ""DBC"": 1.0}"
2026-01-30,spo_plus_turnover_l2,0.4533557836356404,0.15411672080079739,0.060581233352420445,3.9226462841031813,0.9999999999999578,DBC,0.0,"{""SPY"": 0.0, ""QQQ"": 0.0, ""TLT"": 0.0, ""GLD"": 0.0, ""VNQ"": 0.0, ""DBC"": 1.0}"
2026-01-30,spy_buy_hold,0.05928644530057065,0.19250743509031332,-0.0168214198201894,-1.6218087673187256,1.0,SPY,0.0,"{""SPY"": 1.0, ""QQQ"": 0.0, ""TLT"": 0.0, ""GLD"": 0.0, ""VNQ"": 0.0, ""DBC"": 0.0}"
2026-02-27,equal_weight_6etf,0.17274450205304706,0.1211132366945125,-0.04199015597502385,-0.18522910277048743,0.1666666666666666,SPY,0.0,"{""SPY"": 0.166667, ""QQQ"": 0.166667, ""TLT"": 0.166667, ""GLD"": 0.166667, ""VNQ"": 0.166667, ""DBC"": 0.166667}"
2026-02-27,pto_markowitz,0.14717110962445185,0.11826875331147967,-0.015373700330488238,0.35010730023909786,0.4914617014451978,SPY,1.583690760266187,"{""SPY"": 0.491462, ""QQQ"": 0.0, ""TLT"": 0.300384, ""GLD"": 0.0, ""VNQ"": 0.0, ""DBC"": 0.208155}"
2026-02-27,spo_plus,0.26966157267123186,0.16753739683537508,0.165737047791481,2.6971676349639893,1.0,DBC,0.0,"{""SPY"": 0.0, ""QQQ"": 0.0, ""TLT"": 0.0, ""GLD"": 0.0, ""VNQ"": 0.0, ""DBC"": 1.0}"
2026-02-27,spo_plus_fee,0.26966157267122665,0.16753739683537128,0.16573704779147364,2.6971676349638978,0.999999999999969,DBC,0.0,"{""SPY"": 0.0, ""QQQ"": 0.0, ""TLT"": 0.0, ""GLD"": 0.0, ""VNQ"": 0.0, ""DBC"": 1.0}"
2026-02-27,spo_plus_turnover_l2,0.26966157267122653,0.16753739683537103,0.16573704779147033,2.6971676349638214,0.9999999999999578,DBC,0.0,"{""SPY"": 0.0, ""QQQ"": 0.0, ""TLT"": 0.0, ""GLD"": 0.0, ""VNQ"": 0.0, ""DBC"": 1.0}"
2026-02-27,spy_buy_hold,0.15259590321900207,0.1936413720617986,-0.0762315765023231,-1.4714328050613403,1.0,SPY,0.0,"{""SPY"": 1.0, ""QQQ"": 0.0, ""TLT"": 0.0, ""GLD"": 0.0, ""VNQ"": 0.0, ""DBC"": 0.0}"
2026-03-31,equal_weight_6etf,0.1579475436250148,0.12203201973590039,0.06640582686911024,-0.03858235230048496,0.1666666666666666,SPY,0.0,"{""SPY"": 0.166667, ""QQQ"": 0.166667, ""TLT"": 0.166667, ""GLD"": 0.166667, ""VNQ"": 0.166667, ""DBC"": 0.166667}"
2026-03-31,pto_markowitz,0.3125571731730563,0.10002244574716601,0.05375611273065378,0.27572415652864546,0.3517102248317288,DBC,0.7814730374316848,"{""SPY"": 0.100725, ""QQQ"": 0.0, ""TLT"": 0.318239, ""GLD"": 0.0, ""VNQ"": 0.229326, ""DBC"": 0.35171}"
2026-03-31,spo_plus,0.0381613553400167,0.22594537890275823,0.1569007933139801,3.735625505447388,1.0,QQQ,2.0,"{""SPY"": 0.0, ""QQQ"": 1.0, ""TLT"": 0.0, ""GLD"": 0.0, ""VNQ"": 0.0, ""DBC"": 0.0}"
2026-03-31,spo_plus_fee,0.038161355340021595,0.22594537890275662,0.15690079331397927,3.7356255054473566,0.9999999999999882,QQQ,1.9999999999999654,"{""SPY"": 0.0, ""QQQ"": 1.0, ""TLT"": 0.0, ""GLD"": 0.0, ""VNQ"": 0.0, ""DBC"": 0.0}"
2026-03-31,spo_plus_turnover_l2,0.03816135534002256,0.22594537890275662,0.15690079331397938,3.7356255054473695,0.9999999999999912,QQQ,1.9999999999999645,"{""SPY"": 0.0, ""QQQ"": 1.0, ""TLT"": 0.0, ""GLD"": 0.0, ""VNQ"": 0.0, ""DBC"": 0.0}"
2026-03-31,spy_buy_hold,0.03894115077969448,0.18955641854475938,0.1050526574254036,0.0479015260934829,1.0,SPY,0.0,"{""SPY"": 1.0, ""QQQ"": 0.0, ""TLT"": 0.0, ""GLD"": 0.0, ""VNQ"": 0.0, ""DBC"": 0.0}"
2026-04-29,equal_weight_6etf,0.21847414741467083,0.0890203870244124,0.02329103610827589,0.02640280127525329,0.1666666666666666,SPY,0.0,"{""SPY"": 0.166667, ""QQQ"": 0.166667, ""TLT"": 0.166667, ""GLD"": 0.166667, ""VNQ"": 0.166667, ""DBC"": 0.166667}"
2026-04-29,pto_markowitz,0.3143366205447224,0.07046857894110672,0.015478302342419752,1.0649079697629449,0.4472741003111716,TLT,0.7592347888548444,"{""SPY"": 0.0, ""QQQ"": 0.250582, ""TLT"": 0.447274, ""GLD"": 0.0, ""VNQ"": 0.0, ""DBC"": 0.302144}"
2026-04-29,spo_plus,0.647882807202122,0.18005463962436155,-0.0514800623059272,2.2191872596740723,1.0,DBC,2.0,"{""SPY"": 0.0, ""QQQ"": 0.0, ""TLT"": 0.0, ""GLD"": 0.0, ""VNQ"": 0.0, ""DBC"": 1.0}"
2026-04-29,spo_plus_fee,0.647882807202121,0.18005463962436125,-0.051480062305926944,2.219187259674066,0.9999999999999978,DBC,1.999999999999984,"{""SPY"": 0.0, ""QQQ"": 0.0, ""TLT"": 0.0, ""GLD"": 0.0, ""VNQ"": 0.0, ""DBC"": 1.0}"
2026-04-29,spo_plus_turnover_l2,0.6478828072021207,0.18005463962436066,-0.05148006230592642,2.219187259674064,0.9999999999999954,DBC,1.9999999999999747,"{""SPY"": 0.0, ""QQQ"": 0.0, ""TLT"": 0.0, ""GLD"": 0.0, ""VNQ"": 0.0, ""DBC"": 1.0}"
2026-04-29,spy_buy_hold,0.08690405532312478,0.1244714122352525,0.0630989670753479,-1.2219618558883667,1.0,SPY,0.0,"{""SPY"": 1.0, ""QQQ"": 0.0, ""TLT"": 0.0, ""GLD"": 0.0, ""VNQ"": 0.0, ""DBC"": 0.0}"
