decision_date,ticker,expected_return_21d_pto,spo_decision_score,spo_predicted_rank,historical_annual_return,annual_volatility,max_drawdown,sharpe,momentum_21d,momentum_60d,momentum_120d,downside_volatility
2026-04-29,SPY,-0.0054871579632163,-1.2219618558883667,5,0.14193249640261696,0.19278016688233982,-0.337172648213806,0.7362401366175967,0.12597124875750865,0.02604702142104176,0.059818302738349205,0.15743156018492394
2026-04-29,QQQ,0.0395331569015979,0.3965901732444763,3,0.1956210495525783,0.23855033422820424,-0.3511872087178485,0.8200409787120293,0.18501463890340508,0.057917036697818114,0.0710659717902522,0.18276763792255468
2026-04-29,TLT,0.0112533392384648,0.6595864295959473,2,-0.01778497628491993,0.1555868914337343,-0.48351136744622614,-0.11430896344178643,-0.00849940546587169,-0.0025588980963727748,-0.02927890645130027,0.1021492544274211
2026-04-29,GLD,-0.0037798152770847,-2.2589035034179688,6,0.15623480019574543,0.16581104208040887,-0.22002168134714584,0.9422460545177714,0.006826226980328309,-0.02275654041998265,0.15204790026567294,0.1273453599850547
2026-04-29,VNQ,0.0020439326763153,0.3639183044433594,4,0.056446921551649654,0.21974034379799795,-0.42398171076206836,0.25688010028572617,0.08668269250089855,0.0673767847988691,0.08508547270623024,0.18042149426826765
2026-04-29,DBC,0.0614148005843162,2.2191872596740723,1,0.09984200908376417,0.18398469432460204,-0.4171106817641782,0.5426647550780179,0.062200946021447434,0.32030580777102746,0.40349627082188677,0.14184883044793195
