date,strategy,ticker,weight,predicted_return_21d,actual_future_return_21d,strategy_note
2024-02-29,pto_markowitz,VNQ,0.04208533769426349,0.019220056012272835,0.0024163369089365005,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-02-29,pto_markowitz,DBC,2.3751111643860327e-16,0.0013716482790187001,0.049567919224500656,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-02-29,spo_plus,SPY,0.0,-0.7861536145210266,0.03090495616197586,PyEPO SPO+ loss with MaxReturn optimizer
2024-02-29,spo_plus,QQQ,1.0,1.3845164775848389,0.01489377859979868,PyEPO SPO+ loss with MaxReturn optimizer
2024-02-29,spo_plus,TLT,0.0,-0.9358227849006653,-0.010958541184663773,PyEPO SPO+ loss with MaxReturn optimizer
2024-02-29,spo_plus,GLD,0.0,0.5593004822731018,0.09777618944644928,PyEPO SPO+ loss with MaxReturn optimizer
2024-02-29,spo_plus,VNQ,0.0,-1.2834763526916504,0.0024163369089365005,PyEPO SPO+ loss with MaxReturn optimizer
2024-02-29,spo_plus,DBC,0.0,0.05382658541202545,0.049567919224500656,PyEPO SPO+ loss with MaxReturn optimizer
2024-02-29,spo_plus_fee,SPY,0.0,-0.7861536145210266,0.03090495616197586,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-02-29,spo_plus_fee,QQQ,1.0,1.3845164775848389,0.01489377859979868,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-02-29,spo_plus_fee,TLT,0.0,-0.9358227849006653,-0.010958541184663773,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-02-29,spo_plus_fee,GLD,0.0,0.5593004822731018,0.09777618944644928,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-02-29,spo_plus_fee,VNQ,0.0,-1.2834763526916504,0.0024163369089365005,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-02-29,spo_plus_fee,DBC,0.0,0.05382658541202545,0.049567919224500656,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-02-29,spo_plus_turnover_l2,SPY,5.667944407477753e-15,-0.7861536145210266,0.03090495616197586,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-02-29,spo_plus_turnover_l2,QQQ,0.9999999999999822,1.3845164775848389,0.01489377859979868,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-02-29,spo_plus_turnover_l2,TLT,3.629422565333697e-15,-0.9358227849006653,-0.010958541184663773,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-02-29,spo_plus_turnover_l2,GLD,1.4710455076283324e-15,0.5593004822731018,0.09777618944644928,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-02-29,spo_plus_turnover_l2,VNQ,3.517824662785449e-15,-1.2834763526916504,0.0024163369089365005,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-02-29,spo_plus_turnover_l2,DBC,3.4587071207940468e-15,0.05382658541202545,0.049567919224500656,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-02-29,equal_weight_6etf,SPY,0.16666666666666666,,0.03090495616197586,benchmark
2024-02-29,equal_weight_6etf,QQQ,0.16666666666666666,,0.01489377859979868,benchmark
2024-02-29,equal_weight_6etf,TLT,0.16666666666666666,,-0.010958541184663773,benchmark
2024-02-29,equal_weight_6etf,GLD,0.16666666666666666,,0.09777618944644928,benchmark
2024-02-29,equal_weight_6etf,VNQ,0.16666666666666666,,0.0024163369089365005,benchmark
2024-02-29,equal_weight_6etf,DBC,0.16666666666666666,,0.049567919224500656,benchmark
2024-02-29,spy_buy_hold,SPY,1.0,,0.03090495616197586,benchmark
2024-02-29,spy_buy_hold,QQQ,0.0,,0.01489377859979868,benchmark
2024-02-29,spy_buy_hold,TLT,0.0,,-0.010958541184663773,benchmark
2024-02-29,spy_buy_hold,GLD,0.0,,0.09777618944644928,benchmark
2024-02-29,spy_buy_hold,VNQ,0.0,,0.0024163369089365005,benchmark
2024-02-29,spy_buy_hold,DBC,0.0,,0.049567919224500656,benchmark
2024-03-28,pto_markowitz,SPY,0.0,0.002721695462241769,-0.02487238682806492,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-03-28,pto_markowitz,QQQ,1.2998895102795516e-15,0.008139989338815212,-0.02535988949239254,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-03-28,pto_markowitz,TLT,0.00626310360496836,0.006989985704421997,-0.05649558827280998,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-03-28,pto_markowitz,GLD,0.0,-0.009082132019102573,0.05084576830267906,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-03-28,pto_markowitz,VNQ,0.3850461704064634,0.026334332302212715,-0.06359850615262985,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-03-28,pto_markowitz,DBC,0.608690725988567,0.017859982326626778,0.02916855551302433,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-03-28,spo_plus,SPY,0.0,-0.05881282687187195,-0.02487238682806492,PyEPO SPO+ loss with MaxReturn optimizer
2024-03-28,spo_plus,QQQ,1.0,1.142772912979126,-0.02535988949239254,PyEPO SPO+ loss with MaxReturn optimizer
2024-03-28,spo_plus,TLT,0.0,-0.6116743683815002,-0.05649558827280998,PyEPO SPO+ loss with MaxReturn optimizer
2024-03-28,spo_plus,GLD,0.0,-0.07901857793331146,0.05084576830267906,PyEPO SPO+ loss with MaxReturn optimizer
2024-03-28,spo_plus,VNQ,0.0,-2.1776654720306396,-0.06359850615262985,PyEPO SPO+ loss with MaxReturn optimizer
2024-03-28,spo_plus,DBC,0.0,1.1406751871109009,0.02916855551302433,PyEPO SPO+ loss with MaxReturn optimizer
2024-03-28,spo_plus_fee,SPY,0.0,-0.05881282687187195,-0.02487238682806492,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-03-28,spo_plus_fee,QQQ,1.0,1.142772912979126,-0.02535988949239254,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-03-28,spo_plus_fee,TLT,0.0,-0.6116743683815002,-0.05649558827280998,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-03-28,spo_plus_fee,GLD,0.0,-0.07901857793331146,0.05084576830267906,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-03-28,spo_plus_fee,VNQ,0.0,-2.1776654720306396,-0.06359850615262985,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-03-28,spo_plus_fee,DBC,0.0,1.1406751871109009,0.02916855551302433,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-03-28,spo_plus_turnover_l2,SPY,5.667944407477753e-15,-0.05881282687187195,-0.02487238682806492,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-03-28,spo_plus_turnover_l2,QQQ,0.9999999999999822,1.142772912979126,-0.02535988949239254,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-03-28,spo_plus_turnover_l2,TLT,3.629422565333697e-15,-0.6116743683815002,-0.05649558827280998,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-03-28,spo_plus_turnover_l2,GLD,1.4710455076283324e-15,-0.07901857793331146,0.05084576830267906,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-03-28,spo_plus_turnover_l2,VNQ,3.517824662785449e-15,-2.1776654720306396,-0.06359850615262985,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-03-28,spo_plus_turnover_l2,DBC,3.4587071207940468e-15,1.1406751871109009,0.02916855551302433,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-03-28,equal_weight_6etf,SPY,0.16666666666666666,,-0.02487238682806492,benchmark
2024-03-28,equal_weight_6etf,QQQ,0.16666666666666666,,-0.02535988949239254,benchmark
2024-03-28,equal_weight_6etf,TLT,0.16666666666666666,,-0.05649558827280998,benchmark
2024-03-28,equal_weight_6etf,GLD,0.16666666666666666,,0.05084576830267906,benchmark
2024-03-28,equal_weight_6etf,VNQ,0.16666666666666666,,-0.06359850615262985,benchmark
2024-03-28,equal_weight_6etf,DBC,0.16666666666666666,,0.02916855551302433,benchmark
2024-03-28,spy_buy_hold,SPY,1.0,,-0.02487238682806492,benchmark
2024-03-28,spy_buy_hold,QQQ,0.0,,-0.02535988949239254,benchmark
2024-03-28,spy_buy_hold,TLT,0.0,,-0.05649558827280998,benchmark
2024-03-28,spy_buy_hold,GLD,0.0,,0.05084576830267906,benchmark
2024-03-28,spy_buy_hold,VNQ,0.0,,-0.06359850615262985,benchmark
2024-03-28,spy_buy_hold,DBC,0.0,,0.02916855551302433,benchmark
2024-04-30,pto_markowitz,SPY,0.0,0.01428622379899025,0.041097261011600494,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-04-30,pto_markowitz,QQQ,0.6365035744379393,0.028358660638332367,0.06349650770425797,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-04-30,pto_markowitz,TLT,8.511939929452125e-17,-0.006641422398388386,0.021931039169430733,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-04-30,pto_markowitz,GLD,0.08625095472057144,0.00603817543014884,0.02218347229063511,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-04-30,pto_markowitz,VNQ,0.2772454708414892,0.023074528202414513,0.026378534734249115,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-04-30,pto_markowitz,DBC,0.0,-0.0013013407588005066,0.001713668811134994,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-04-30,spo_plus,SPY,0.0,-0.7648570537567139,0.041097261011600494,PyEPO SPO+ loss with MaxReturn optimizer
2024-04-30,spo_plus,QQQ,0.0,-0.12543967366218567,0.06349650770425797,PyEPO SPO+ loss with MaxReturn optimizer
2024-04-30,spo_plus,TLT,0.0,0.8978591561317444,0.021931039169430733,PyEPO SPO+ loss with MaxReturn optimizer
2024-04-30,spo_plus,GLD,1.0,1.6132920980453491,0.02218347229063511,PyEPO SPO+ loss with MaxReturn optimizer
2024-04-30,spo_plus,VNQ,0.0,-0.602300763130188,0.026378534734249115,PyEPO SPO+ loss with MaxReturn optimizer
2024-04-30,spo_plus,DBC,0.0,-0.6785364151000977,0.001713668811134994,PyEPO SPO+ loss with MaxReturn optimizer
2024-04-30,spo_plus_fee,SPY,0.0,-0.7648570537567139,0.041097261011600494,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-04-30,spo_plus_fee,QQQ,8.326672684688665e-17,-0.12543967366218567,0.06349650770425797,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-04-30,spo_plus_fee,TLT,2.359223927328455e-16,0.8978591561317444,0.021931039169430733,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-04-30,spo_plus_fee,GLD,0.9999999999999989,1.6132920980453491,0.02218347229063511,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-04-30,spo_plus_fee,VNQ,9.192813089201318e-16,-0.602300763130188,0.026378534734249115,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-04-30,spo_plus_fee,DBC,0.0,-0.6785364151000977,0.001713668811134994,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-04-30,spo_plus_turnover_l2,SPY,0.0,-0.7648570537567139,0.041097261011600494,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-04-30,spo_plus_turnover_l2,QQQ,7.771561172376094e-16,-0.12543967366218567,0.06349650770425797,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-04-30,spo_plus_turnover_l2,TLT,0.0,0.8978591561317444,0.021931039169430733,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-04-30,spo_plus_turnover_l2,GLD,0.9999999999999979,1.6132920980453491,0.02218347229063511,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-04-30,spo_plus_turnover_l2,VNQ,6.79935693447642e-16,-0.602300763130188,0.026378534734249115,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-04-30,spo_plus_turnover_l2,DBC,7.188160469665313e-16,-0.6785364151000977,0.001713668811134994,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-04-30,equal_weight_6etf,SPY,0.16666666666666666,,0.041097261011600494,benchmark
2024-04-30,equal_weight_6etf,QQQ,0.16666666666666666,,0.06349650770425797,benchmark
2024-04-30,equal_weight_6etf,TLT,0.16666666666666666,,0.021931039169430733,benchmark
2024-04-30,equal_weight_6etf,GLD,0.16666666666666666,,0.02218347229063511,benchmark
2024-04-30,equal_weight_6etf,VNQ,0.16666666666666666,,0.026378534734249115,benchmark
2024-04-30,equal_weight_6etf,DBC,0.16666666666666666,,0.001713668811134994,benchmark
2024-04-30,spy_buy_hold,SPY,1.0,,0.041097261011600494,benchmark
2024-04-30,spy_buy_hold,QQQ,0.0,,0.06349650770425797,benchmark
2024-04-30,spy_buy_hold,TLT,0.0,,0.021931039169430733,benchmark
2024-04-30,spy_buy_hold,GLD,0.0,,0.02218347229063511,benchmark
2024-04-30,spy_buy_hold,VNQ,0.0,,0.026378534734249115,benchmark
2024-04-30,spy_buy_hold,DBC,0.0,,0.001713668811134994,benchmark
2024-05-31,pto_markowitz,SPY,0.0,0.012095735408365726,0.04439236596226692,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-05-31,pto_markowitz,QQQ,1.0,0.0424157977104187,0.08219041675329208,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-05-31,pto_markowitz,TLT,0.0,-0.003970772493630648,0.008388866670429707,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-05-31,pto_markowitz,GLD,0.0,-0.0009026197367347777,0.0012075917329639196,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-05-31,pto_markowitz,VNQ,0.0,0.007326558697968721,0.013890879228711128,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-05-31,pto_markowitz,DBC,0.0,-0.004536156076937914,0.012462298385798931,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-05-31,spo_plus,SPY,0.0,-0.37668532133102417,0.04439236596226692,PyEPO SPO+ loss with MaxReturn optimizer
2024-05-31,spo_plus,QQQ,0.0,0.5462895631790161,0.08219041675329208,PyEPO SPO+ loss with MaxReturn optimizer
2024-05-31,spo_plus,TLT,1.0,2.5813660621643066,0.008388866670429707,PyEPO SPO+ loss with MaxReturn optimizer
2024-05-31,spo_plus,GLD,0.0,0.0884874016046524,0.0012075917329639196,PyEPO SPO+ loss with MaxReturn optimizer
2024-05-31,spo_plus,VNQ,0.0,-0.2480597048997879,0.013890879228711128,PyEPO SPO+ loss with MaxReturn optimizer
2024-05-31,spo_plus,DBC,0.0,-2.3590617179870605,0.012462298385798931,PyEPO SPO+ loss with MaxReturn optimizer
2024-05-31,spo_plus_fee,SPY,4.14025463474289e-15,-0.37668532133102417,0.04439236596226692,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-05-31,spo_plus_fee,QQQ,0.0,0.5462895631790161,0.08219041675329208,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-05-31,spo_plus_fee,TLT,0.9999999999999768,2.5813660621643066,0.008388866670429707,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-05-31,spo_plus_fee,GLD,1.2504909081037747e-14,0.0884874016046524,0.0012075917329639196,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-05-31,spo_plus_fee,VNQ,0.0,-0.2480597048997879,0.013890879228711128,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-05-31,spo_plus_fee,DBC,6.5077148726899124e-15,-2.3590617179870605,0.012462298385798931,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-05-31,spo_plus_turnover_l2,SPY,5.8628912526763304e-15,-0.37668532133102417,0.04439236596226692,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-05-31,spo_plus_turnover_l2,QQQ,0.0,0.5462895631790161,0.08219041675329208,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-05-31,spo_plus_turnover_l2,TLT,0.9999999999999647,2.5813660621643066,0.008388866670429707,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-05-31,spo_plus_turnover_l2,GLD,1.4349632593280073e-14,0.0884874016046524,0.0012075917329639196,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-05-31,spo_plus_turnover_l2,VNQ,2.5215393070036654e-15,-0.2480597048997879,0.013890879228711128,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-05-31,spo_plus_turnover_l2,DBC,1.2465352265226861e-14,-2.3590617179870605,0.012462298385798931,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-05-31,equal_weight_6etf,SPY,0.16666666666666666,,0.04439236596226692,benchmark
2024-05-31,equal_weight_6etf,QQQ,0.16666666666666666,,0.08219041675329208,benchmark
2024-05-31,equal_weight_6etf,TLT,0.16666666666666666,,0.008388866670429707,benchmark
2024-05-31,equal_weight_6etf,GLD,0.16666666666666666,,0.0012075917329639196,benchmark
2024-05-31,equal_weight_6etf,VNQ,0.16666666666666666,,0.013890879228711128,benchmark
2024-05-31,equal_weight_6etf,DBC,0.16666666666666666,,0.012462298385798931,benchmark
2024-05-31,spy_buy_hold,SPY,1.0,,0.04439236596226692,benchmark
2024-05-31,spy_buy_hold,QQQ,0.0,,0.08219041675329208,benchmark
2024-05-31,spy_buy_hold,TLT,0.0,,0.008388866670429707,benchmark
2024-05-31,spy_buy_hold,GLD,0.0,,0.0012075917329639196,benchmark
2024-05-31,spy_buy_hold,VNQ,0.0,,0.013890879228711128,benchmark
2024-05-31,spy_buy_hold,DBC,0.0,,0.012462298385798931,benchmark
2024-06-28,pto_markowitz,SPY,0.9808838692211082,0.01756814680993557,-0.004079247359186411,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-06-28,pto_markowitz,QQQ,0.0,-0.004237152636051178,-0.04504181817173958,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-06-28,pto_markowitz,TLT,0.01911613077889175,0.006807006895542145,0.025806616991758347,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-06-28,pto_markowitz,GLD,0.0,-0.01109305489808321,0.03492865338921547,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-06-28,pto_markowitz,VNQ,0.0,0.0017395896138623357,0.08321408182382584,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-06-28,pto_markowitz,DBC,0.0,-0.014671582728624344,-0.049935389310121536,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-06-28,spo_plus,SPY,0.0,-0.8149572610855103,-0.004079247359186411,PyEPO SPO+ loss with MaxReturn optimizer
2024-06-28,spo_plus,QQQ,0.0,0.4258458912372589,-0.04504181817173958,PyEPO SPO+ loss with MaxReturn optimizer
2024-06-28,spo_plus,TLT,1.0,1.8456411361694336,0.025806616991758347,PyEPO SPO+ loss with MaxReturn optimizer
2024-06-28,spo_plus,GLD,0.0,-0.5485211610794067,0.03492865338921547,PyEPO SPO+ loss with MaxReturn optimizer
2024-06-28,spo_plus,VNQ,0.0,-0.49948883056640625,0.08321408182382584,PyEPO SPO+ loss with MaxReturn optimizer
2024-06-28,spo_plus,DBC,0.0,-1.1465797424316406,-0.049935389310121536,PyEPO SPO+ loss with MaxReturn optimizer
2024-06-28,spo_plus_fee,SPY,4.14025463474289e-15,-0.8149572610855103,-0.004079247359186411,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-06-28,spo_plus_fee,QQQ,0.0,0.4258458912372589,-0.04504181817173958,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-06-28,spo_plus_fee,TLT,0.9999999999999768,1.8456411361694336,0.025806616991758347,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-06-28,spo_plus_fee,GLD,1.2504909081037747e-14,-0.5485211610794067,0.03492865338921547,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-06-28,spo_plus_fee,VNQ,0.0,-0.49948883056640625,0.08321408182382584,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-06-28,spo_plus_fee,DBC,6.5077148726899124e-15,-1.1465797424316406,-0.049935389310121536,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-06-28,spo_plus_turnover_l2,SPY,5.862891252676331e-15,-0.8149572610855103,-0.004079247359186411,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-06-28,spo_plus_turnover_l2,QQQ,0.0,0.4258458912372589,-0.04504181817173958,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-06-28,spo_plus_turnover_l2,TLT,0.9999999999999648,1.8456411361694336,0.025806616991758347,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-06-28,spo_plus_turnover_l2,GLD,1.4349632593280076e-14,-0.5485211610794067,0.03492865338921547,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-06-28,spo_plus_turnover_l2,VNQ,2.5215393070036658e-15,-0.49948883056640625,0.08321408182382584,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-06-28,spo_plus_turnover_l2,DBC,1.2465352265226863e-14,-1.1465797424316406,-0.049935389310121536,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-06-28,equal_weight_6etf,SPY,0.16666666666666666,,-0.004079247359186411,benchmark
2024-06-28,equal_weight_6etf,QQQ,0.16666666666666666,,-0.04504181817173958,benchmark
2024-06-28,equal_weight_6etf,TLT,0.16666666666666666,,0.025806616991758347,benchmark
2024-06-28,equal_weight_6etf,GLD,0.16666666666666666,,0.03492865338921547,benchmark
2024-06-28,equal_weight_6etf,VNQ,0.16666666666666666,,0.08321408182382584,benchmark
2024-06-28,equal_weight_6etf,DBC,0.16666666666666666,,-0.049935389310121536,benchmark
2024-06-28,spy_buy_hold,SPY,1.0,,-0.004079247359186411,benchmark
2024-06-28,spy_buy_hold,QQQ,0.0,,-0.04504181817173958,benchmark
2024-06-28,spy_buy_hold,TLT,0.0,,0.025806616991758347,benchmark
2024-06-28,spy_buy_hold,GLD,0.0,,0.03492865338921547,benchmark
2024-06-28,spy_buy_hold,VNQ,0.0,,0.08321408182382584,benchmark
2024-06-28,spy_buy_hold,DBC,0.0,,-0.049935389310121536,benchmark
2024-07-31,pto_markowitz,SPY,0.0,-0.007496718317270279,0.013688772916793823,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-07-31,pto_markowitz,QQQ,0.40406917796284225,0.014592912048101425,-0.0008703552302904427,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-07-31,pto_markowitz,TLT,0.0,-0.009875311516225338,0.032118309289216995,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-07-31,pto_markowitz,GLD,0.0,-0.021065492182970047,0.02824980765581131,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-07-31,pto_markowitz,VNQ,0.5959308220371555,0.016001759096980095,0.04214146360754967,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-07-31,pto_markowitz,DBC,2.112798216072876e-15,-0.027497975155711174,-0.009743010625243187,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-07-31,spo_plus,SPY,0.0,-0.314991295337677,0.013688772916793823,PyEPO SPO+ loss with MaxReturn optimizer
2024-07-31,spo_plus,QQQ,1.0,2.0909953117370605,-0.0008703552302904427,PyEPO SPO+ loss with MaxReturn optimizer
2024-07-31,spo_plus,TLT,0.0,-1.3431066274642944,0.032118309289216995,PyEPO SPO+ loss with MaxReturn optimizer
2024-07-31,spo_plus,GLD,0.0,-1.9149247407913208,0.02824980765581131,PyEPO SPO+ loss with MaxReturn optimizer
2024-07-31,spo_plus,VNQ,0.0,-0.6016006469726562,0.04214146360754967,PyEPO SPO+ loss with MaxReturn optimizer
2024-07-31,spo_plus,DBC,0.0,1.2987549304962158,-0.009743010625243187,PyEPO SPO+ loss with MaxReturn optimizer
2024-07-31,spo_plus_fee,SPY,6.350022733651641e-15,-0.314991295337677,0.013688772916793823,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-07-31,spo_plus_fee,QQQ,0.9999999999999193,2.0909953117370605,-0.0008703552302904427,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-07-31,spo_plus_fee,TLT,5.994345170759981e-14,-1.3431066274642944,0.032118309289216995,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-07-31,spo_plus_fee,GLD,1.1922836445610813e-14,-1.9149247407913208,0.02824980765581131,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-07-31,spo_plus_fee,VNQ,2.4928796302010807e-15,-0.6016006469726562,0.04214146360754967,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-07-31,spo_plus_fee,DBC,0.0,1.2987549304962158,-0.009743010625243187,PyEPO SPO+ loss with proportional transaction fee in portfolio construction
2024-07-31,spo_plus_turnover_l2,SPY,0.0,-0.314991295337677,0.013688772916793823,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-07-31,spo_plus_turnover_l2,QQQ,0.9999999999999956,2.0909953117370605,-0.0008703552302904427,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-07-31,spo_plus_turnover_l2,TLT,0.0,-1.3431066274642944,0.032118309289216995,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-07-31,spo_plus_turnover_l2,GLD,0.0,-1.9149247407913208,0.02824980765581131,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-07-31,spo_plus_turnover_l2,VNQ,0.0,-0.6016006469726562,0.04214146360754967,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-07-31,spo_plus_turnover_l2,DBC,4.385380947269349e-15,1.2987549304962158,-0.009743010625243187,PyEPO SPO+ loss with turnover and L2 weight regularization
2024-07-31,equal_weight_6etf,SPY,0.16666666666666666,,0.013688772916793823,benchmark
2024-07-31,equal_weight_6etf,QQQ,0.16666666666666666,,-0.0008703552302904427,benchmark
2024-07-31,equal_weight_6etf,TLT,0.16666666666666666,,0.032118309289216995,benchmark
2024-07-31,equal_weight_6etf,GLD,0.16666666666666666,,0.02824980765581131,benchmark
2024-07-31,equal_weight_6etf,VNQ,0.16666666666666666,,0.04214146360754967,benchmark
2024-07-31,equal_weight_6etf,DBC,0.16666666666666666,,-0.009743010625243187,benchmark
2024-07-31,spy_buy_hold,SPY,1.0,,0.013688772916793823,benchmark
2024-07-31,spy_buy_hold,QQQ,0.0,,-0.0008703552302904427,benchmark
2024-07-31,spy_buy_hold,TLT,0.0,,0.032118309289216995,benchmark
2024-07-31,spy_buy_hold,GLD,0.0,,0.02824980765581131,benchmark
2024-07-31,spy_buy_hold,VNQ,0.0,,0.04214146360754967,benchmark
2024-07-31,spy_buy_hold,DBC,0.0,,-0.009743010625243187,benchmark
2024-08-30,pto_markowitz,SPY,1.5852321670472433e-15,-0.012468037195503712,0.011857932433485985,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-08-30,pto_markowitz,QQQ,0.7686908552054605,0.02639731392264366,0.011918183416128159,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-08-30,pto_markowitz,TLT,0.13474920880613153,0.0020659170113503933,0.027358684688806534,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-08-30,pto_markowitz,GLD,0.0,-0.004097088240087032,0.06191364675760269,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-08-30,pto_markowitz,VNQ,6.201827626483925e-16,-0.029267122969031334,0.02601853385567665,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-08-30,pto_markowitz,DBC,0.09655993598840566,0.0057260808534920216,0.02487563155591488,PtO Ridge prediction with Markowitz max-Sharpe optimization
2024-08-30,spo_plus,SPY,0.0,-1.3980146646499634,0.011857932433485985,PyEPO SPO+ loss with MaxReturn optimizer
2024-08-30,spo_plus,QQQ,1.0,2.131303071975708,0.011918183416128159,PyEPO SPO+ loss with MaxReturn optimizer
2024-08-30,spo_plus,TLT,0.0,-1.087112307548523,0.027358684688806534,PyEPO SPO+ loss with MaxReturn optimizer
2024-08-30,spo_plus,GLD,0.0,0.43056732416152954,0.06191364675760269,PyEPO SPO+ loss with MaxReturn optimizer
