,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
2020-05-11,9.658531188964844,159.4199981689453,219.1049346923828,268.8781433105469,135.33810424804688,58.72523498535156,11.100000381469727,159.4199981689453,226.8699951171875,292.5,162.6999969482422,73.9000015258789,11.239999771118164,160.7100067138672,227.92999267578125,294.0,164.22000122070312,75.08000183105469,11.039999961853027,158.88999938964844,223.25,289.8800048828125,162.10000610351562,73.5,11.220000267028809,160.33999633789062,223.49000549316406,290.3399963378906,163.66000366210938,74.12999725341797,1083100,11209800,35714100,79514200,8713500,6874900
2020-05-12,9.580219268798828,160.0399932861328,214.5175018310547,263.5188903808594,136.72723388671875,56.055171966552734,11.010000228881836,160.0399932861328,222.1199951171875,286.6700134277344,164.3699951171875,70.54000091552734,11.109999656677246,160.9499969482422,228.10000610351562,294.239990234375,164.92999267578125,74.22000122070312,11.0,159.72000122070312,222.08999633789062,286.5199890136719,163.1300048828125,70.4800033569336,11.100000381469727,160.3000030517578,227.49000549316406,293.7900085449219,163.16000366210938,74.22000122070312,1232000,10406000,41054100,95870800,10057300,11764700
2020-05-13,9.484503746032715,161.5800018310547,211.83262634277344,258.8584289550781,137.68389892578125,54.69630813598633,10.899999618530273,161.5800018310547,219.33999633789062,281.6000061035156,165.52000427246094,68.83000183105469,11.029999732971191,161.6199951171875,224.61000061035156,287.19000244140625,166.2899932861328,70.36000061035156,10.869999885559082,160.5399932861328,216.7100067138672,278.9599914550781,164.8300018310547,68.51000213623047,10.989999771118164,160.94000244140625,222.66000366210938,286.05999755859375,165.08999633789062,70.02999877929688,571700,10950400,65521200,144721100,13305600,8358600
2020-05-14,9.64983081817627,163.00999450683594,214.23739624023438,261.9562072753906,139.03143310546875,54.88703155517578,11.09000015258789,163.00999450683594,221.8300018310547,284.9700012207031,167.13999938964844,69.06999969482422,11.119999885559082,163.33999633789062,221.8699951171875,285.1099853515625,168.14999389648438,69.06999969482422,10.90999984741211,161.50999450683594,215.99000549316406,272.989990234375,167.0500030517578,66.2699966430664,10.90999984741211,161.52999877929688,217.97000122070312,278.95001220703125,167.32000732421875,67.87000274658203,490600,17084400,51549300,121977900,10080000,8609800
2020-05-15,9.74554443359375,163.92999267578125,215.62811279296875,263.16046142578125,138.67376708984375,54.672462463378906,11.199999809265137,163.92999267578125,223.27000427246094,286.2799987792969,166.7100067138672,68.80000305175781,11.229999542236328,164.8000030517578,223.3300018310547,286.3299865722656,168.49000549316406,68.83999633789062,11.100000381469727,163.0800018310547,218.3300018310547,281.3399963378906,166.3300018310547,67.58000183105469,11.210000038146973,164.02000427246094,218.77999877929688,282.3699951171875,168.3000030517578,68.62999725341797,830200,13918800,55747200,111146300,7225600,11916700
2020-05-18,10.0239896774292,162.69000244140625,219.64572143554688,271.1761779785156,135.62928771972656,57.90671920776367,11.520000457763672,162.69000244140625,227.42999267578125,295.0,163.0500030517578,72.87000274658203,11.569999694824219,164.5,228.67999267578125,296.75,165.05999755859375,73.43000030517578,11.430000305175781,162.41000366210938,225.47000122070312,292.70001220703125,162.4199981689453,71.01000213623047,11.449999809265137,164.3300018310547,226.27999877929688,293.04998779296875,164.92999267578125,71.01000213623047,1097800,14133800,42398100,119703800,10073100,8617200
2020-05-19,9.997884750366211,164.25999450683594,219.0952606201172,268.39093017578125,136.13671875,57.12795639038086,11.489999771118164,164.25999450683594,226.86000061035156,291.9700012207031,163.66000366210938,71.88999938964844,11.569999694824219,164.42999267578125,229.85000610351562,296.2099914550781,163.6999969482422,72.94999694824219,11.449999809265137,163.0399932861328,226.7100067138672,291.95001220703125,162.47999572753906,71.88999938964844,11.539999961853027,163.60000610351562,227.6999969482422,294.3500061035156,162.52000427246094,72.58999633789062,411200,8535800,36237300,95189300,8639100,5804700
2020-05-20,10.171913146972656,164.64999389648438,223.4701690673828,272.9503173828125,136.54428100585938,57.636531829833984,11.6899995803833,164.64999389648438,231.38999938964844,296.92999267578125,164.14999389648438,72.52999877929688,11.710000038146973,164.9600067138672,231.75999450683594,297.8699951171875,164.6999969482422,72.83999633789062,11.609999656677246,163.88999938964844,229.47999572753906,295.57000732421875,162.8800048828125,72.01000213623047,11.65999984741211,164.5399932861328,229.5,295.82000732421875,163.1699981689453,72.79000091552734,863500,10666100,37417000,85861700,10927300,5133700
2020-05-21,10.128405570983887,162.25,221.03643798828125,271.0659484863281,136.88528442382812,57.68422317504883,11.640000343322754,162.25,228.8699951171875,294.8800048828125,164.55999755859375,72.58999633789062,11.739999771118164,163.5800018310547,232.13999938964844,297.6700134277344,165.36000061035156,73.08999633789062,11.569999694824219,161.3699951171875,228.33999633789062,293.69000244140625,164.2899932861328,71.9000015258789,11.720000267028809,163.4600067138672,231.44000244140625,296.7900085449219,164.86000061035156,72.20999908447266,570000,11791000,43642900,78293900,8920000,5385100
2020-05-22,10.050094604492188,163.2100067138672,221.79940795898438,271.5806884765625,137.70884704589844,58.462982177734375,11.550000190734863,163.2100067138672,229.66000366210938,295.44000244140625,165.5500030517578,73.56999969482422,11.59000015258789,163.47000122070312,229.8699951171875,295.6300048828125,165.67999267578125,73.62999725341797,11.420000076293945,162.74000549316406,227.5,293.2200012207031,164.61000061035156,72.27999877929688,11.510000228881836,162.8800048828125,228.4499969482422,294.57000732421875,164.72000122070312,72.58999633789062,768900,8540900,28762400,63958200,4956700,4737900
2020-05-26,10.154509544372559,160.88999938964844,221.2006378173828,274.92669677734375,135.8621826171875,60.648284912109375,11.670000076293945,160.88999938964844,229.0399932861328,299.0799865722656,163.3300018310547,76.31999969482422,11.729999542236328,162.5800018310547,233.57000732421875,302.19000244140625,163.7899932861328,76.72000122070312,11.569999694824219,160.69000244140625,228.7899932861328,295.4599914550781,162.97999572753906,75.55000305175781,11.670000076293945,162.5800018310547,233.36000061035156,301.92999267578125,163.7100067138672,75.76000213623047,842300,13972000,33055300,88951400,8098900,6001000
2020-05-27,10.0239896774292,161.17999267578125,222.40785217285156,279.0173034667969,135.6126251220703,61.85617446899414,11.520000457763672,161.17999267578125,230.2899932861328,303.5299987792969,163.02999877929688,77.83999633789062,11.59000015258789,161.33999633789062,230.41000366210938,303.57000732421875,163.91000366210938,78.2699966430664,11.4399995803833,159.1999969482422,223.94000244140625,296.8699951171875,162.58999633789062,75.97000122070312,11.579999923706055,159.4199981689453,228.69000244140625,302.1199951171875,162.7899932861328,78.0,467100,13063500,55665600,104817400,8047400,5880500
2020-05-28,10.076197624206543,161.72000122070312,222.11814880371094,278.5025329589844,135.1136016845703,62.15018081665039,11.579999923706055,161.72000122070312,229.99000549316406,302.9700012207031,162.42999267578125,78.20999908447266,11.6899995803833,162.4600067138672,233.47000122070312,306.8399963378906,162.57000732421875,78.81999969482422,11.5,160.89999389648438,229.0500030517578,302.239990234375,161.66000366210938,77.58000183105469,11.529999732971191,162.1199951171875,229.11000061035156,304.6499938964844,161.9600067138672,78.69000244140625,678300,9758500,42784300,90405200,10272600,5642800
2020-05-29,10.250224113464355,162.91000366210938,225.37277221679688,279.74359130859375,136.07850646972656,61.530357360839844,11.779999732971191,162.91000366210938,233.36000061035156,304.32000732421875,163.58999633789062,77.43000030517578,11.84000015258789,163.39999389648438,233.60000610351562,304.9599914550781,164.08999633789062,78.13999938964844,11.510000228881836,162.32000732421875,228.75999450683594,299.4700012207031,162.35000610351562,76.88999938964844,11.550000190734863,162.5800018310547,230.3800048828125,302.4599914550781,162.7100067138672,77.58000183105469,1109300,12581800,50691800,119090800,14632700,8989500
2020-06-01,10.311136245727539,163.66000366210938,226.04879760742188,280.8741149902344,135.16226196289062,62.95282745361328,11.850000381469727,163.66000366210938,234.05999755859375,305.54998779296875,162.27999877929688,79.22000122070312,11.850000381469727,163.74000549316406,234.4499969482422,306.2099914550781,162.44000244140625,79.79000091552734,11.720000267028809,162.38999938964844,232.0,303.05999755859375,161.6699981689453,77.2699966430664,11.729999542236328,162.9199981689453,232.4600067138672,303.6199951171875,162.10000610351562,77.36000061035156,970900,8140200,25776000,55758300,13341400,11218300
2020-06-02,10.4242525100708,162.60000610351562,227.56507873535156,283.1998596191406,134.67080688476562,63.461368560791016,11.979999542236328,162.60000610351562,235.6300048828125,308.0799865722656,161.69000244140625,79.86000061035156,11.979999542236328,164.0800018310547,235.69000244140625,308.1300048828125,162.08999633789062,80.0999984741211,11.890000343322754,161.86000061035156,232.00999450683594,305.1000061035156,161.25,79.02999877929688,11.930000305175781,163.88999938964844,234.5,306.54998779296875,161.6699981689453,79.80999755859375,706400,10388900,33383400,74267200,11517100,7162100
2020-06-03,10.4242525100708,159.60000610351562,228.58880615234375,286.96875,132.8801727294922,65.49569702148438,11.979999542236328,159.60000610351562,236.69000244140625,312.17999267578125,159.5399932861328,82.41999816894531,12.039999961853027,160.89999389648438,237.47000122070312,313.2200012207031,160.3300018310547,82.7699966430664,11.869999885559082,158.82000732421875,235.35000610351562,309.94000244140625,158.94000244140625,80.66999816894531,11.949999809265137,160.33999633789062,236.25999450683594,310.239990234375,160.17999267578125,80.69000244140625,862800,17000500,37228700,92567600,12255700,7485600
2020-06-04,10.511265754699707,161.27999877929688,226.98562622070312,286.2149658203125,130.9561309814453,64.84408569335938,12.079999923706055,161.27999877929688,235.02999877929688,311.3599853515625,157.22999572753906,81.5999984741211,12.140000343322754,161.8699951171875,237.7899932861328,313.0,159.00999450683594,82.12000274658203,11.989999771118164,159.83999633789062,233.67999267578125,309.0799865722656,157.19000244140625,80.86000061035156,11.989999771118164,161.13999938964844,236.3300018310547,311.1099853515625,158.9199981689453,82.0199966430664,1091400,10094000,38716100,75794400,14038600,5503500
2020-06-05,10.720099449157715,158.00999450683594,231.4861297607422,293.550537109375,130.02330017089844,67.2995834350586,12.319999694824219,158.00999450683594,239.69000244140625,319.3399963378906,156.11000061035156,84.69000244140625,12.34000015258789,158.72000122070312,240.3000030517578,321.2699890136719,156.16000366210938,86.06999969482422,12.260000228881836,157.0399932861328,235.6300048828125,317.1600036621094,153.16000366210938,84.30000305175781,12.289999961853027,158.72000122070312,236.22000122070312,317.2300109863281,154.61000061035156,84.48999786376953,1500400,16021200,47365600,150524700,17778500,6158800
2020-06-08,10.650487899780273,159.72000122070312,233.28244018554688,297.098876953125,130.52305603027344,68.96836853027344,12.239999771118164,159.72000122070312,241.5500030517578,323.20001220703125,156.7100067138672,86.79000091552734,12.329999923706055,159.86000061035156,241.67999267578125,323.4100036621094,156.85000610351562,86.80000305175781,12.210000038146973,158.47000122070312,237.91000366210938,319.6300048828125,155.0500030517578,85.66999816894531,12.3100004196167,158.89999389648438,239.5399932861328,320.2200012207031,155.07000732421875,85.81999969482422,1581200,9244400,32937300,73641200,10346700,7130500
2020-06-09,10.685294151306152,161.25999450683594,234.9725799560547,294.883544921875,132.00563049316406,67.82405853271484,12.279999732971191,161.25999450683594,243.3000030517578,320.7900085449219,158.49000549316406,85.3499984741211,12.329999923706055,161.77999877929688,244.17999267578125,323.2799987792969,159.63999938964844,85.9000015258789,12.149999618530273,160.8699951171875,240.47000122070312,319.3599853515625,158.3000030517578,84.30000305175781,12.180000305175781,161.10000610351562,240.66000366210938,320.29998779296875,159.0500030517578,85.20999908447266,646100,9045600,35046300,77479200,9095300,7168900
2020-06-10,10.754904747009277,163.57000732421875,237.7926025390625,293.23809814453125,133.96286010742188,66.09963989257812,12.359999656677246,163.57000732421875,246.22000122070312,319.0,160.83999633789062,83.18000030517578,12.4399995803833,163.6300048828125,247.82000732421875,322.3900146484375,160.89999389648438,85.11000061035156,12.239999771118164,160.52000427246094,244.50999450683594,318.2200012207031,159.0500030517578,82.52999877929688,12.289999961853027,162.10000610351562,245.0500030517578,321.4200134277344,159.24000549316406,85.11000061035156,1292000,13009300,58084400,95000800,13135500,6433900
2020-06-11,10.40684986114502,162.38999938964844,226.01019287109375,276.33319091796875,136.49490356445312,61.85617446899414,11.960000038146973,162.38999938964844,234.02000427246094,300.6099853515625,163.8800048828125,77.83999633789062,12.149999618530273,164.05999755859375,243.58999633789062,312.1499938964844,164.22999572753906,80.62999725341797,11.90999984741211,161.97000122070312,233.9600067138672,300.010009765625,162.6300048828125,77.7300033569336,12.09000015258789,163.35000610351562,242.16000366210938,311.4599914550781,163.25,79.56999969482422,1122900,11673900,72919400,209243600,17086400,8611900
2020-06-12,10.450357437133789,162.6199951171875,227.80650329589844,279.6423645019531,135.17898559570312,64.07328033447266,12.010000228881836,162.6199951171875,235.8800048828125,304.2099914550781,162.3000030517578,80.62999725341797,12.140000343322754,163.8800048828125,240.39999389648438,309.0799865722656,163.66000366210938,80.91999816894531,11.949999809265137,162.55999755859375,231.74000549316406,298.6000061035156,162.0500030517578,78.44000244140625,12.079999923706055,163.41000366210938,239.08999633789062,308.239990234375,162.41000366210938,80.55000305175781,693900,6895400,72034800,194678900,9716100,8871700
2020-06-15,10.546072959899902,162.3300018310547,230.5783233642578,282.25311279296875,135.25392150878906,64.97916412353516,12.119999885559082,162.3300018310547,238.75,307.04998779296875,162.38999938964844,81.7699966430664,12.149999618530273,162.55999755859375,239.4499969482422,308.2799987792969,164.22000122070312,82.19000244140625,11.8100004196167,160.16000366210938,231.47000122070312,296.739990234375,162.13999938964844,77.9800033569336,11.859999656677246,160.52000427246094,232.44000244140625,298.0199890136719,163.88999938964844,78.1500015258789,652100,8532500,45307400,135782700,7759800,6138600
2020-06-16,10.633086204528809,162.25,234.5379638671875,287.6857604980469,133.18003845214844,66.25857543945312,12.220000267028809,162.25,242.85000610351562,312.9599914550781,159.89999389648438,83.37999725341797,12.359999656677246,162.69000244140625,244.38999938964844,315.6400146484375,161.22999572753906,84.83999633789062,12.140000343322754,161.36000061035156,239.10000610351562,307.6700134277344,158.6999969482422,82.0199966430664,12.279999732971191,161.85000610351562,243.77999877929688,315.4800109863281,159.41000366210938,84.61000061035156,891900,7964000,48890100,137627500,13698900,5811700
2020-06-17,10.580877304077148,162.55999755859375,235.2816162109375,286.4908142089844,133.72972106933594,65.29705047607422,12.15999984741211,162.55999755859375,243.6199951171875,311.6600036621094,160.55999755859375,82.16999816894531,12.239999771118164,162.6199951171875,245.5,314.3900146484375,160.77000427246094,83.94999694824219,12.130000114440918,161.77000427246094,242.72999572753906,310.8599853515625,159.33999633789062,82.16000366210938,12.180000305175781,162.0,244.39999389648438,314.07000732421875,160.27000427246094,83.87000274658203,540400,4758200,34749300,83398900,7113900,5041500
2020-06-18,10.6417875289917,162.24000549316406,235.9190216064453,286.6011657714844,135.14561462402344,64.58184051513672,12.229999542236328,162.24000549316406,244.27999877929688,311.7799987792969,162.25999450683594,81.2699966430664,12.25,162.32000732421875,244.52999877929688,312.29998779296875,162.47999572753906,81.72000122070312,12.140000343322754,161.44000244140625,242.49000549316406,309.510009765625,161.61000061035156,80.81999969482422,12.140000343322754,162.1999969482422,243.2899932861328,310.010009765625,162.0399932861328,81.19000244140625,951700,5397600,30578600,80828700,7691400,5005900
2020-06-19,10.728801727294922,164.02999877929688,235.88040161132812,284.9631652832031,135.25392150878906,63.64414596557617,12.329999923706055,164.02999877929688,244.24000549316406,308.6400146484375,162.38999938964844,80.08999633789062,12.40999984741211,164.08999633789062,247.0,314.3800048828125,162.5,82.44999694824219,12.199999809265137,162.77999877929688,242.4499969482422,306.5299987792969,160.91000366210938,79.68000030517578,12.399999618530273,162.8699951171875,246.72999572753906,314.1700134277344,161.0,82.44999694824219,1605400,12187400,49422100,135549600,8565500,10402000
2020-06-22,10.8419189453125,165.08999633789062,238.70921325683594,286.7912902832031,135.27049255371094,63.580589294433594,12.460000038146973,165.08999633789062,246.74000549316406,310.6199951171875,162.41000366210938,80.01000213623047,12.470000267028809,165.72999572753906,246.8699951171875,311.04998779296875,163.4199981689453,80.2300033569336,12.350000381469727,164.41000366210938,243.3800048828125,306.75,162.07000732421875,78.68000030517578,12.380000114440918,165.05999755859375,243.67999267578125,307.989990234375,163.19000244140625,79.94000244140625,939800,12385600,24068700,74649400,9319700,3995500
2020-06-23,10.78971004486084,166.47999572753906,240.74085998535156,288.1116027832031,134.3460693359375,63.31834030151367,12.399999618530273,166.47999572753906,248.83999633789062,312.04998779296875,161.3000030517578,79.68000030517578,12.520000457763672,166.52000427246094,251.14999389648438,314.5,162.05999755859375,80.93000030517578,12.380000114440918,165.52000427246094,247.82000732421875,311.6099853515625,161.1199951171875,79.44000244140625,12.479999542236328,165.6300048828125,248.38999938964844,313.489990234375,161.47999572753906,80.80000305175781,745900,12137300,32767400,68471200,9088600,3958100
2020-06-24,10.519968032836914,165.89999389648438,235.77784729003906,280.7622375488281,135.78697204589844,61.514488220214844,12.09000015258789,165.89999389648438,243.7100067138672,304.0899963378906,163.02999877929688,77.41000366210938,12.380000114440918,166.99000549316406,249.3300018310547,310.510009765625,163.08999633789062,78.87999725341797,12.0600004196167,165.4499969482422,242.16000366210938,302.1000061035156,161.52000427246094,75.66000366210938,12.359999656677246,166.00999450683594,248.05999755859375,309.8399963378906,161.52999877929688,78.68000030517578,1372500,10901400,46032400,132813500,11436500,7034900
2020-06-25,10.615683555603027,165.8000030517578,238.02230834960938,283.77215576171875,136.17843627929688,62.30012893676758,12.199999809265137,165.8000030517578,246.02999877929688,307.3500061035156,163.5,77.62999725341797,12.199999809265137,165.91000366210938,246.33999633789062,307.6400146484375,164.35000610351562,77.70999908447266,12.0600004196167,165.16000366210938,241.13999938964844,301.2799987792969,163.39999389648438,76.02999877929688,12.069999694824219,165.88999938964844,243.8000030517578,303.4700012207031,164.2100067138672,76.16999816894531,618900,7093800,36940800,89468000,10968000,6626000
2020-06-26,10.485161781311035,166.5399932861328,232.40139770507812,277.03204345703125,137.63592529296875,61.1043815612793,12.050000190734863,166.5399932861328,240.22000122070312,300.04998779296875,165.25,76.13999938964844,12.140000343322754,166.55999755859375,245.9600067138672,306.3900146484375,165.32000732421875,77.6500015258789,12.0,164.22000122070312,239.67999267578125,299.4200134277344,164.17999267578125,76.05000305175781,12.140000343322754,164.8699951171875,245.77999877929688,306.1600036621094,164.25,77.36000061035156,738000,9753500,52824600,127961000,12119300,7277100
2020-06-29,10.659189224243164,166.6300048828125,234.93612670898438,281.1038513183594,137.20291137695312,62.28409194946289,12.25,166.6300048828125,242.83999633789062,304.4599914550781,164.72999572753906,77.61000061035156,12.279999732971191,166.8000030517578,242.85000610351562,304.6099853515625,165.27000427246094,77.66999816894531,12.119999885559082,166.17999267578125,237.35000610351562,298.92999267578125,164.3800048828125,75.83999633789062,12.149999618530273,166.55999755859375,239.97000122070312,301.4100036621094,164.85000610351562,76.87999725341797,790600,6735700,34377800,79773300,7274400,4687100
2020-06-30,10.71139907836914,167.3699951171875,239.54124450683594,284.7047119140625,136.5365753173828,63.02241134643555,12.3100004196167,167.3699951171875,247.60000610351562,308.3599853515625,163.92999267578125,78.52999877929688,12.390000343322754,167.99000549316406,248.16000366210938,310.20001220703125,165.2899932861328,78.91000366210938,12.210000038146973,166.19000244140625,242.5800018310547,303.82000732421875,163.47999572753906,77.37999725341797,12.220000267028809,166.30999755859375,242.77000427246094,303.989990234375,165.22999572753906,77.87000274658203,1118200,12762300,38909200,113394800,14841700,5212200
2020-07-01,10.798412322998047,166.6199951171875,242.33717346191406,286.6989440917969,136.2713623046875,64.47499084472656,12.40999984741211,166.6199951171875,250.49000549316406,310.5199890136719,163.4199981689453,80.33999633789062,12.420000076293945,167.05999755859375,251.52000427246094,311.8900146484375,163.55999755859375,80.66000366210938,12.270000457763672,165.33999633789062,247.0800018310547,309.07000732421875,162.14999389648438,78.5999984741211,12.380000114440918,167.0500030517578,247.63999938964844,309.57000732421875,162.80999755859375,78.80000305175781,1117600,13214800,34689200,72396500,13181000,5023700
2020-07-02,10.8419189453125,166.97999572753906,243.9818572998047,288.2778015136719,136.4131622314453,64.2904052734375,12.460000038146973,166.97999572753906,252.19000244140625,312.2300109863281,163.58999633789062,80.11000061035156,12.529999732971191,167.24000549316406,254.27000427246094,315.70001220703125,163.74000549316406,81.9000015258789,12.399999618530273,166.02000427246094,251.7100067138672,311.510009765625,162.24000549316406,79.75,12.470000267028809,166.1999969482422,253.02000427246094,314.239990234375,162.6999969482422,81.66999816894531,1422000,8753500,31956500,69344200,7599800,4588100
2020-07-06,10.928933143615723,167.97999572753906,249.98008728027344,292.7280578613281,135.85440063476562,64.25830841064453,12.5600004196167,167.97999572753906,258.3900146484375,317.04998779296875,162.9199981689453,80.06999969482422,12.609999656677246,168.0,258.92999267578125,317.67999267578125,163.02000427246094,81.72000122070312,12.520000457763672,167.19000244140625,255.42999267578125,315.55999755859375,161.75,79.94000244140625,12.5600004196167,167.75,255.4499969482422,316.3699951171875,162.3300018310547,81.5999984741211,1475500,7265700,34589000,61713800,7972700,6174300
2020-07-07,10.937634468078613,169.0399932861328,248.25796508789062,289.7088317871094,137.76400756835938,62.98229217529297,12.569999694824219,169.0399932861328,256.6099853515625,313.7799987792969,165.2100067138672,78.4800033569336,12.630000114440918,169.0399932861328,260.8800048828125,317.5199890136719,165.33999633789062,79.48999786376953,12.5,167.3800048828125,256.29998779296875,313.3699951171875,163.1999969482422,78.37999725341797,12.510000228881836,167.41000366210938,258.1300048828125,315.3800048828125,163.4199981689453,79.12999725341797,1142000,11633100,36578200,82910000,12791900,3389200
2020-07-08,11.076855659484863,170.08999633789062,251.52793884277344,291.92474365234375,137.2136688232422,62.89402389526367,12.729999542236328,170.08999633789062,259.989990234375,316.17999267578125,164.5500030517578,78.37000274658203,12.729999542236328,170.86000061035156,260.0199890136719,316.29998779296875,164.9199981689453,78.87999725341797,12.630000114440918,169.77999877929688,256.5,312.70001220703125,163.8300018310547,77.66000366210938,12.649999618530273,170.32000732421875,257.9800109863281,314.6099853515625,164.32000732421875,78.58999633789062,819900,11662700,30426300,54638600,7253900,3848100
2020-07-09,10.946335792541504,169.6300048828125,253.64666748046875,290.2629089355469,139.39840698242188,62.50077819824219,12.579999923706055,169.6300048828125,262.17999267578125,314.3800048828125,167.1699981689453,77.87999725341797,12.770000457763672,170.63999938964844,262.8699951171875,317.1000061035156,167.4499969482422,78.30000305175781,12.569999694824219,168.77999877929688,257.6300048828125,310.67999267578125,164.60000610351562,76.6500015258789,12.760000228881836,170.47999572753906,261.9700012207031,316.8399963378906,164.66000366210938,78.2300033569336,747400,13327400,40312900,83354200,13373100,3455900
2020-07-10,11.015946388244629,169.19000244140625,255.37841796875,293.2265930175781,138.69796752929688,62.693397521972656,12.65999984741211,169.19000244140625,263.9700012207031,317.5899963378906,166.3300018310547,78.12000274658203,12.720000267028809,170.14999389648438,264.2300109863281,317.8800048828125,168.2100067138672,78.51000213623047,12.619999885559082,168.57000732421875,259.260009765625,312.760009765625,166.16000366210938,77.55999755859375,12.619999885559082,169.9499969482422,262.0299987792969,314.30999755859375,167.9499969482422,77.72000122070312,661700,8218000,32885300,57550400,8478000,3809900
2020-07-13,10.902828216552734,169.39999389648438,250.12518310546875,290.6875305175781,139.15652465820312,61.947044372558594,12.529999732971191,169.39999389648438,258.5400085449219,314.8399963378906,166.8800048828125,77.19000244140625,12.710000038146973,170.4199981689453,269.7900085449219,322.7099914550781,166.9600067138672,78.8499984741211,12.529999732971191,169.16000366210938,257.69000244140625,314.1300048828125,165.22999572753906,77.0,12.680000305175781,170.2899932861328,266.9100036621094,320.1300048828125,165.5,78.4000015258789,805100,11095900,64108100,102997500,8054000,6071800
2020-07-14,10.955037117004395,170.19000244140625,251.8955535888672,294.4546203613281,139.35670471191406,62.46867752075195,12.59000015258789,170.19000244140625,260.3699951171875,318.9200134277344,167.1199951171875,77.83999633789062,12.640000343322754,170.1999969482422,260.7900085449219,319.760009765625,168.13999938964844,78.06999969482422,12.449999809265137,168.80999755859375,252.75999450683594,312.0,166.97999572753906,76.94000244140625,12.470000267028809,168.97000122070312,255.92999267578125,313.29998779296875,167.92999267578125,77.16000366210938,653700,9812700,72230500,93657000,11344600,3473900
2020-07-15,11.08555793762207,170.33999633789062,252.40834045410156,297.1597900390625,138.706298828125,63.07859420776367,12.739999771118164,170.33999633789062,260.8999938964844,321.8500061035156,166.33999633789062,78.5999984741211,12.760000228881836,170.42999267578125,262.69000244140625,323.0400085449219,166.9499969482422,79.38999938964844,12.579999923706055,169.38999938964844,257.489990234375,319.2699890136719,165.8300018310547,78.05000305175781,12.619999885559082,169.6199951171875,261.8299865722656,322.4100036621094,165.9199981689453,79.1500015258789,1464200,7533800,54523900,87196500,7840300,3547200
2020-07-16,10.998544692993164,168.72999572753906,250.6862335205078,296.1811828613281,139.36502075195312,62.3242301940918,12.640000343322754,168.72999572753906,259.1199951171875,320.7900085449219,167.1300048828125,77.66000366210938,12.710000038146973,170.0,259.7799987792969,321.2799987792969,167.77000427246094,78.44999694824219,12.619999885559082,168.64999389648438,255.6199951171875,319.0899963378906,167.0399932861328,77.36000061035156,12.670000076293945,169.8000030517578,258.0199890136719,319.7900085449219,167.39999389648438,78.16999816894531,1093600,10242400,47594100,54622500,9107400,3605400
2020-07-17,11.015946388244629,170.1199951171875,250.97650146484375,297.03973388671875,139.0731658935547,63.1347770690918,12.65999984741211,170.1199951171875,259.4200134277344,321.7200012207031,166.77999877929688,78.66999816894531,12.680000305175781,170.27000427246094,260.30999755859375,322.57000732421875,167.39999389648438,79.0,12.5600004196167,169.61000061035156,257.1700134277344,319.739990234375,166.47000122070312,77.47000122070312,12.640000343322754,169.94000244140625,259.5899963378906,321.8800048828125,167.27000427246094,77.91999816894531,1712300,10296000,35137900,62774900,8549900,3720500
2020-07-20,11.007244110107422,170.94000244140625,258.096923828125,299.4403991699219,139.4150848388672,62.38042068481445,12.649999618530273,170.94000244140625,266.7799987792969,324.32000732421875,167.19000244140625,77.7300033569336,12.680000305175781,171.07000732421875,267.42999267578125,325.1300048828125,167.6199951171875,79.0,12.529999732971191,170.27000427246094,258.7900085449219,320.6199951171875,166.8000030517578,77.45999908447266,12.609999656677246,170.75999450683594,260.0799865722656,321.42999267578125,167.50999450683594,78.5999984741211,783200,10095500,40610100,56308800,6907200,4364100
2020-07-21,11.163869857788086,173.0,255.4074249267578,300.0774230957031,139.49847412109375,62.53287887573242,12.829999923706055,173.0,264.0,325.010009765625,167.2899932861328,77.91999816894531,12.90999984741211,173.25,268.4100036621094,326.92999267578125,167.72000122070312,78.73999786376953,12.819999694824219,172.30999755859375,263.1300048828125,323.94000244140625,167.0800018310547,77.70999908447266,12.829999923706055,172.52999877929688,268.3999938964844,326.45001220703125,167.3000030517578,78.37999725341797,2112400,12826100,43243800,57292200,8454400,3007200
2020-07-22,11.233481407165527,175.6300048828125,256.3071594238281,301.7854919433594,139.91539001464844,63.487884521484375,12.90999984741211,175.6300048828125,264.92999267578125,326.8599853515625,167.7899932861328,79.11000061035156,12.9399995803833,175.77000427246094,265.8900146484375,327.20001220703125,168.4600067138672,79.19000244140625,12.800000190734863,173.75999450683594,262.54998779296875,324.5,167.69000244140625,77.36000061035156,12.819999694824219,174.0500030517578,264.510009765625,324.6199951171875,168.25999450683594,77.55999755859375,1469200,18712500,29865500,57792900,6592100,2682400
2020-07-23,11.207378387451172,177.17999267578125,249.61239624023438,298.1846618652344,141.5497283935547,63.223052978515625,12.880000114440918,177.17999267578125,258.010009765625,322.9599914550781,169.75,78.77999877929688,12.970000267028809,178.41000366210938,265.239990234375,327.2300109863281,169.8800048828125,79.41000366210938,12.819999694824219,175.64999389648438,256.54998779296875,321.4800109863281,168.47999572753906,77.80999755859375,12.90999984741211,176.1699981689453,264.510009765625,326.4700012207031,168.9199981689453,78.94999694824219,1032100,23006800,51363500,75738000,10471800,4630900
