Date,SPY,QQQ,TLT,GLD,VNQ,DBC
2018-08-27,257.2257385253906,175.38168334960938,97.10750579833984,114.58999633789062,61.65312957763672,14.6007080078125
2018-08-28,257.3502197265625,175.63851928710938,96.52447509765625,113.68000030517578,62.483882904052734,14.541526794433594
2018-08-29,258.7349548339844,177.66505432128906,96.65229797363281,114.19999694824219,62.49870300292969,14.70215892791748
2018-08-30,257.68743896484375,177.35108947753906,96.85993194580078,113.63999938964844,62.09818649291992,14.676797866821289
2018-08-31,257.6962890625,177.57943725585938,96.63631439208984,113.51000213623047,62.342933654785156,14.693706512451172
2018-09-04,257.25244140625,176.8182830810547,96.07757568359375,112.93000030517578,61.60120391845703,14.609162330627441
2018-09-05,256.5600280761719,174.53494262695312,95.82144165039062,113.31999969482422,61.95721435546875,14.549981117248535
2018-09-06,255.78785705566406,172.974609375,96.17366027832031,113.54000091552734,62.13524627685547,14.465438842773438
2018-09-07,255.29074096679688,172.3086700439453,95.35716247558594,113.2300033569336,61.460289001464844,14.49925422668457
2018-09-10,255.7345733642578,172.88900756835938,95.70938873291016,113.1500015258789,61.73470687866211,14.549981117248535
2018-09-11,256.57781982421875,174.22096252441406,94.9809799194336,113.22000122070312,61.727294921875,14.693706512451172
2018-09-12,256.63995361328125,173.7072296142578,95.20511627197266,114.16999816894531,61.75697326660156,14.795158386230469
2018-09-13,258.1578369140625,175.5624542236328,95.34918975830078,113.76000213623047,62.06106948852539,14.634525299072266
2018-09-14,258.20233154296875,175.04872131347656,94.8929672241211,113.0199966430664,61.66798400878906,14.541526794433594
2018-09-17,256.8353271484375,172.52748107910156,94.8929672241211,113.61000061035156,61.86824035644531,14.524618148803711
2018-09-18,258.2288818359375,173.95457458496094,93.90038299560547,113.44000244140625,61.5715446472168,14.659887313842773
2018-09-19,258.50408935546875,173.82138061523438,93.34008026123047,113.87999725341797,60.85204315185547,14.752887725830078
2018-09-20,260.59893798828125,175.74319458007812,93.7723159790039,114.2699966430664,61.423179626464844,14.752887725830078
2018-09-21,260.3608093261719,174.7823486328125,93.7322769165039,113.48999786376953,61.40092849731445,14.786703109741211
2018-09-24,259.4959411621094,175.26840209960938,93.49214935302734,113.47000122070312,60.298309326171875,15.00651741027832
2018-09-25,259.25518798828125,175.50662231445312,93.39608764648438,113.6500015258789,60.30584716796875,15.040336608886719
2018-09-26,258.4794921875,175.63058471679688,94.05247497558594,113.05000305175781,59.583797454833984,14.972698211669922
2018-09-27,259.20172119140625,177.11746215820312,94.11651611328125,112.05000305175781,59.86961364746094,15.040336608886719
2018-09-28,259.2284851074219,177.07928466796875,93.86837005615234,112.76000213623047,60.6818962097168,15.192513465881348
2018-10-01,260.1289978027344,177.44149780273438,93.17924499511719,112.56999969482422,60.1177978515625,15.479961395263672
2018-10-02,259.9773864746094,177.04119873046875,93.74883270263672,113.87000274658203,59.98241424560547,15.530689239501953
2018-10-03,260.1201171875,177.23182678222656,92.12031555175781,113.41999816894531,59.34309768676758,15.674415588378906
2018-10-04,258.08709716796875,173.82920837402344,91.4704818725586,113.4800033569336,58.846717834472656,15.505325317382812
2018-10-05,256.642578125,171.70375061035156,90.68426513671875,113.80000305175781,58.81660461425781,15.47150707244873
2018-10-08,256.642578125,170.65530395507812,90.37947082519531,112.54000091552734,59.6665153503418,15.429235458374023
2018-10-09,256.2680969238281,171.2080841064453,91.29400634765625,112.5999984741211,59.74925994873047,15.539144515991211
2018-10-10,248.15374755859375,163.67852783203125,91.04533386230469,112.87999725341797,58.86175537109375,15.234786987304688
2018-10-11,242.68780517578125,161.64840698242188,92.15238189697266,115.77999877929688,57.176971435546875,15.00651741027832
2018-10-12,246.0584259033203,166.14710998535156,91.83147430419922,115.2300033569336,57.02655029296875,15.1248779296875
2018-10-15,244.6761932373047,164.13600158691406,91.79141235351562,116.0,57.41013717651367,15.158698081970215
2018-10-16,250.0263214111328,168.91110229492188,91.99996948242188,115.80000305175781,58.590980529785156,15.22633171081543
2018-10-17,250.0709991455078,168.977783203125,91.45439910888672,115.79000091552734,58.365333557128906,15.091060638427734
2018-10-18,246.45960998535156,165.06057739257812,91.42232513427734,115.91999816894531,58.25250244140625,14.921974182128906
2018-10-19,246.32577514648438,164.9080047607422,91.22180938720703,116.01000213623047,58.75645065307617,15.00651741027832
2018-10-22,245.22024536132812,165.75628662109375,91.10144805908203,115.70999908447266,57.93661880493164,15.02342700958252
2018-10-23,243.9718475341797,165.14634704589844,91.39024353027344,116.38999938964844,58.192352294921875,14.693706512451172
2018-10-24,236.5797882080078,157.5880889892578,92.0801773071289,116.66000366210938,58.74140167236328,14.592251777648926
2018-10-25,240.82424926757812,163.03988647460938,91.69509887695312,116.4000015258789,59.49352264404297,14.651433944702148
2018-10-26,236.58868408203125,158.84620666503906,92.24864959716797,116.7699966430664,58.06447219848633,14.76133918762207
2018-10-29,235.27796936035156,155.57705688476562,92.04007720947266,116.30999755859375,58.801570892333984,14.609162330627441
2018-10-30,238.76446533203125,158.14085388183594,91.58279418945312,115.80000305175781,59.606361389160156,14.533072471618652
2018-10-31,241.31463623046875,161.85804748535156,91.11753845214844,115.1500015258789,58.9068489074707,14.338619232177734
2018-11-01,243.8826446533203,163.99301147460938,91.20194244384766,116.62999725341797,59.18516159057617,14.237170219421387
2018-11-02,242.4381561279297,161.43869018554688,90.06804656982422,116.6500015258789,58.696266174316406,14.203351020812988
2018-11-05,243.77572631835938,161.03836059570312,90.421875,116.37000274658203,59.56875991821289,14.194897651672363
2018-11-06,245.31826782226562,162.25839233398438,90.3656005859375,116.04000091552734,59.86961364746094,14.13571548461914
2018-11-07,250.57025146484375,167.34796142578125,90.4862289428711,116.02999877929688,60.58412551879883,14.101900100708008
2018-11-08,250.1154022216797,166.2805633544922,90.47818756103516,115.77999877929688,60.62924575805664,14.017354965209961
2018-11-09,247.67239379882812,163.47833251953125,91.15367126464844,114.4800033569336,60.6217155456543,13.8651762008667
2018-11-12,243.0444793701172,158.5316162109375,91.748779296875,113.66000366210938,60.7420768737793,13.83135986328125
2018-11-13,242.5897674560547,158.66506958007812,91.69251251220703,113.69999694824219,60.6818962097168,13.450911521911621
2018-11-14,240.93118286132812,157.4547119140625,91.748779296875,114.63999938964844,60.531463623046875,13.5692720413208
2018-11-15,243.4457550048828,160.2091827392578,91.70856475830078,114.7699966430664,60.1177978515625,13.54391098022461
2018-11-16,244.07882690429688,159.64682006835938,92.23934936523438,115.62000274658203,60.764617919921875,13.62845516204834
2018-11-19,239.95040893554688,154.4619140625,92.49666595458984,115.66999816894531,60.84737014770508,13.62845516204834
2018-11-20,235.5098114013672,151.6978759765625,92.5288314819336,115.66999816894531,60.22309494018555,13.214189529418945
2018-11-21,236.3123321533203,152.85108947753906,92.49666595458984,115.86000061035156,60.2757453918457,13.324097633361816
2018-11-23,234.73410034179688,151.74551391601562,92.5931625366211,115.7699966430664,60.155418395996094,12.935194969177246
2018-11-26,238.523681640625,155.25296020507812,92.38406372070312,115.63999938964844,60.26822280883789,12.994375228881836
2018-11-27,239.32620239257812,155.77719116210938,92.4886245727539,114.94999694824219,60.523956298828125,12.943650245666504
