date,ticker,split,is_month_end_sample,ret_5d,ret_20d,ret_60d,ret_120d,vol_20d,vol_60d,downside_vol_60d,drawdown_20d,drawdown_60d,ma_ratio_20_60,ma_ratio_60_120,volume_chg_20d,risk_adj_ret_20d,risk_adj_ret_60d,asset_mean_ret_60d,rank_ret_20d,rank_ret_60d,rank_vol_60d,rank_drawdown_60d,z_ret_20d,z_ret_60d,z_vol_60d
2018-08-31,TLT,train,True,-0.010548653895773197,0.014930309995639268,0.013804887466107196,0.026571549447824028,0.00425601155087943,0.004743596575716062,0.002952567802153098,-0.011693064535620246,-0.032791533160073216,0.002277010289897019,0.008327394380181596,-0.09650615216777536,3.5080520381938767,2.910215328339405,0.00023961070045814056,0.5,0.6666666666666666,0.16666666666666666,0.5,0.02361665936911251,-0.038083943422625784,-1.0437273732825072
2018-08-31,VNQ,train,True,0.007552437136439938,0.011675962693078024,0.061559255343154984,0.1273242639223029,0.006024617172867823,0.006941616092878826,0.0036107498360232687,-0.016632541639310272,-0.030354120565687093,0.01729787879938871,0.03951257127700036,-0.2311866584218556,1.9380422619484154,8.868144610634198,0.001019822466038905,0.8333333333333334,0.3333333333333333,0.6666666666666666,0.3333333333333333,-0.17861662497754732,0.7851081667223815,0.06222258473976283
2018-10-31,DBC,train,True,-0.017381249932194365,-0.08522126830948151,-0.02078528347508657,-0.05092333258468351,0.009288552011823133,0.008787102270242507,0.005744851537181689,-0.0772578963557804,-0.08522126830948096,0.015282887634514797,-0.0011101548703402742,0.1190960954745508,-9.174871196393775,-2.365430927721857,-0.00031193405545164673,0.8333333333333334,0.3333333333333333,0.5,0.5,-0.9730224665819638,0.5787450692505556,-0.0838183042989474
2018-10-31,GLD,train,True,-0.012943614682235038,0.015253071635185966,0.004887033823938625,-0.0787999877929687,0.007200480984322716,0.00680722666260158,0.0037762171926035014,-0.013873384976958891,-0.03315642734806179,0.011174739552518798,-0.024280138497009718,0.4024179280918261,2.118340659241486,0.7179184807797927,0.00010396773363601929,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,1.24817792768611,1.6509791666786655,-0.7516044697408513
2018-10-31,QQQ,train,True,0.027095889381673954,-0.08674357485134387,-0.06421541642847561,0.006076371105359746,0.022750515439419618,0.014121326571049772,0.009803345492804358,-0.10500043582959928,-0.1243239979607419,-0.03667515847696923,0.014454344133302488,0.7570860124994556,-3.8128180032811056,-4.5474067967611544,-0.0010068551329906333,1.0,1.0,1.0,1.0,-1.0066763118607056,-1.2351647880504109,1.7153458339407595
2018-10-31,SPY,train,True,0.020013353544242385,-0.07229554073112388,-0.04805973218199344,0.0008275682428962039,0.014847140129187876,0.009248972052437856,0.006714664494051155,-0.08837757795378398,-0.09716455913811206,-0.027293346596796053,0.01592589939579203,0.6112329148521252,-4.869324334657463,-5.196224175996488,-0.0007782049375229764,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.8333333333333334,-0.6872715852219965,-0.5604039039981515,0.07196433658788173
2018-10-31,TLT,train,True,-0.010455098028558263,-0.010885848330914216,-0.03859636920752607,-0.03656789303416341,0.0057256022432733275,0.005499501974950697,0.003429468992759713,-0.012262206525612607,-0.07461190222999026,-0.027677426248259862,-0.0076771124540888636,0.19630846305944538,-1.9012582202515653,-7.01815716829015,-0.0006409136225019547,0.5,0.5,0.16666666666666666,0.3333333333333333,0.6703211399090754,-0.1651555771964294,-1.192682914896621
2018-10-31,VNQ,train,True,0.0028167947596642318,-0.007350784418152401,-0.041082697634358345,0.02393706925350081,0.013412798101174002,0.009749528601813513,0.006341283363498251,-0.04556905744648032,-0.08755633204745794,-0.03061704451796665,0.009398994501069957,0.35352977930613005,-0.5480425756583183,-4.213813745488837,-0.000652038376749525,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.7484712960694804,-0.2689999666842293,0.24079551840777705
2018-11-30,DBC,train,True,-0.0006537380812791094,-0.09204284563869158,-0.10637072036387918,-0.14245669917418236,0.01162916835698957,0.010232277564084792,0.007598130590284847,-0.09166657042647053,-0.1769148654934346,-0.0651070216342402,-0.0022457268458084823,0.13160707075063005,-7.9148261348689095,-10.39560544538388,-0.0018207659496495517,1.0,1.0,0.6666666666666666,1.0,-1.8271804439053643,-1.5303270408759773,0.06424086384405629
2018-11-30,GLD,train,True,-0.001986660915678895,-0.009345763213234326,0.017614937324934354,-0.05927372412787646,0.004491569042800105,0.00594006959077806,0.0028632451698081224,-0.025632214527714026,-0.02663349379432922,0.005838433200163751,-0.00680794126704054,0.04529675860680493,-2.0807346217276557,2.965442922130322,0.0003083249561559586,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,-0.020445873148194547,1.313303584659935,-0.960667446436957
2018-11-30,QQQ,train,True,0.06381479596259099,-0.0156344077557381,-0.06674671208631144,-0.03294148554195542,0.01781376965289596,0.017018721571054756,0.010967859748167054,-0.09351857094701055,-0.1450822457752312,-0.04278034451788493,-0.011746420099061905,-0.056822172635494717,-0.8776585787498625,-3.9219580511754466,-0.0010076718331718134,0.8333333333333334,0.8333333333333334,1.0,0.8333333333333334,-0.15783779998414485,-0.6215441578800985,1.6847315071811186
2018-11-30,SPY,train,True,0.047103162004668464,0.007824080597171212,-0.039083386385697416,-0.0027923790696992024,0.011925958800122016,0.011252543561950188,0.007465245886469485,-0.06320062274938809,-0.09925173084888317,-0.024718024972537944,-0.0011463146391499368,-0.0514771272440937,0.6560546391533034,-3.473293497645775,-0.0006017546879919483,0.5,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.3546743787025668,0.012918582672336707,0.3078635182942785
2018-11-30,TLT,train,True,0.0016500808519843702,0.016929698060644593,-0.03564023173698816,-0.022523433817547067,0.004348339324201059,0.00549364829134854,0.0036475066220746106,-0.005993058058934131,-0.058942186327453405,-0.007528661058224362,-0.02057874576017893,-0.21055741077120416,3.8933709626617437,-6.487534302680935,-0.0005897978802760416,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.5536104641947824,0.09188787791211488,-1.0672654730277498
2018-11-30,VNQ,train,True,0.02500630652488467,0.041809697263371026,-0.0076537979458244365,0.04145373103939742,0.006684031481258306,0.009842201006351801,0.0063789913382574295,-0.011371615460772477,-0.08112242831294247,0.008245380380100364,-0.006622918762380747,-0.10676807126407162,6.2551616312106475,-0.7776510498906649,-8.025917115509169e-05,0.16666666666666666,0.3333333333333333,0.5,0.5,1.0971792741403543,0.7337611535116892,-0.028902969854745726
2018-12-31,DBC,train,True,-0.004192133949925458,-0.04438747202429383,-0.20829523817346451,-0.16220282561096977,0.012329339898355116,0.011034594814276993,0.00791408991165287,-0.07153449692767755,-0.2069146184859021,-0.06990588069154768,-0.027193937938516988,0.11552532331803489,-3.6001499180191843,-18.876564267132306,-0.0038250398377277966,0.5,1.0,0.5,0.8333333333333334,-0.25003523261772953,-1.1488605759512427,-0.1733947738259401
2018-12-31,GLD,train,True,0.02131063639894637,0.047606724018743884,0.06903546074292333,0.01950727056984003,0.005824652009234222,0.006140613803834074,0.002628618223397551,-0.008722150997022005,-0.02663349379432922,0.01685831192777898,0.009032947564114435,-0.020176513723025313,8.173316439036986,11.242436497116786,0.0011316653607969303,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.1471319810977219,1.1646443866410199,-1.003346156810673
2018-12-31,QQQ,train,True,0.04832473793416647,-0.07998035268622938,-0.1680486940147199,-0.12598845814458393,0.023376045573882318,0.02121795326844409,0.012958456604102173,-0.16491292382763745,-0.21093011478952772,-0.04350993288308247,-0.043602458625349505,0.0033121559464650563,-3.4214663225840964,-7.920118019330658,-0.0028405478821487717,0.8333333333333334,0.8333333333333334,1.0,1.0,-0.7906041819814287,-0.8131221236188664,1.5535617497957874
2018-12-31,SPY,train,True,0.03830486412274414,-0.08249004625821388,-0.1382854250724781,-0.09459540667349808,0.01851930898950067,0.015270972919244558,0.009532435329807574,-0.15607413854731667,-0.18563969153120108,-0.039332732494095524,-0.029487766349942213,0.20425965341685437,-4.454272365398771,-9.055443016221323,-0.0023629665548750216,1.0,0.6666666666666666,0.8333333333333334,0.6666666666666666,-0.8287202993678856,-0.5648356170406519,0.5450362661722852
2018-12-31,TLT,train,True,0.00654403513555768,0.062496604347393125,0.06572446877656435,0.010260111080152123,0.006106777229191896,0.005545666318847213,0.0027826040481933444,-0.010715407357882012,-0.02363848072530661,0.032877934330197034,-0.013161423393249438,0.18986534236223984,10.233974812220756,11.851500793186311,0.00107656923308299,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,1.373272906353515,1.1370239451421,-1.1042410084487355
2018-12-31,VNQ,train,True,0.002419879759929522,-0.07079131742886369,-0.043586142969131436,-0.07284009278833947,0.017269233143263025,0.013132517924542198,0.008836886537261264,-0.12754223578996904,-0.12754223578996893,-0.002647374261533053,-0.014406448221247259,0.38764297754041777,-4.099273942368448,-3.318947913840434,-0.0006572550546395734,0.6666666666666666,0.5,0.6666666666666666,0.5,-0.6510451734841929,0.2251499848276416,0.1823839231172786
2019-01-31,DBC,train,True,0.0032320612180509745,0.06813497275838043,-0.06641411600727032,-0.08114642085976154,0.008300757573022241,0.011239778127516482,0.007451129292834232,-0.014276555566892557,-0.1323267548907242,-0.002542338240883124,-0.05780754372645225,0.07883977537169229,8.208283660737367,-5.908845820068251,-0.0010823360833580068,0.6666666666666666,1.0,0.5,0.6666666666666666,0.019605939294315863,-1.4385377234446775,-0.02480651466142684
2019-01-31,GLD,train,True,0.030225483300011513,0.028187572054169108,0.06962190635174759,0.08563219932378519,0.005683405070793954,0.0053918377761751094,0.0025799553416903584,-0.011516814984845691,-0.025632214527714026,0.029727701045720645,0.020405706341773966,9.759879547743822e-05,4.959627494971318,12.912463104766543,0.0011366454353967843,0.8333333333333334,0.5,0.16666666666666666,0.16666666666666666,-0.7785440752191464,0.7866163879591884,-1.1093874649124202
2019-01-31,QQQ,train,True,0.030392185920105064,0.08574393496436405,-0.01987048275362835,-0.07183517794839633,0.01649263155916452,0.01940463356958999,0.011322099764779303,-0.022269403325204884,-0.18037060835013496,-0.00268995277812889,-0.04962132002855346,-0.23428256837258077,5.198923813751142,-1.0240071105887005,-0.00015002840455952352,0.3333333333333333,0.8333333333333334,1.0,1.0,0.37143342224719744,-0.6772191028466119,1.4894781979032046
2019-01-31,SPY,train,True,0.0242079964252786,0.07894325600069418,-0.007325804043422868,-0.04457583414427346,0.011768926979037928,0.01453224529871976,0.00854263832538877,-0.013510436699178285,-0.16120978434628952,-0.0060955918215502836,-0.036100979656406795,-0.18489068290651434,6.7077700576529145,-0.5041068253966402,-1.9098148410178335e-05,0.5,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.23555569508928803,-0.47202460418223774,0.5858267953029547
2019-01-31,TLT,train,True,0.007100709915053516,-0.0014736675939931443,0.08053079703795119,0.03873905294994251,0.005652648332315189,0.005503697299140582,0.0028582836348743975,-0.03221657985012982,-0.0322165798501296,0.02531520812579169,0.006593098052791735,-0.03070953381280972,-0.2607039227203376,14.632126852348202,0.0013065808655465,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,-1.3711763476155885,0.9650541468727718,-1.0886415782542762
2019-01-31,VNQ,train,True,0.04957861822954768,0.14338610590524525,0.07264778034367558,0.03946458564343058,0.00602694750628409,0.012169000570286142,0.00800106525094565,-0.003343740177509269,-0.12754223578996926,0.0015653611810280132,-0.005511851723808192,-0.11977230186472188,23.790833710720314,5.969905246044979,0.00124269226759159,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.5,1.523125366203933,0.8361108956415668,0.14753056462196543
2019-02-28,DBC,train,True,-0.005607350583047954,0.023076973593480155,0.05255882012745339,-0.060586712998912384,0.007089626377176423,0.009594338988576744,0.005252652368216977,-0.017230413521112542,-0.07153449692767755,0.026520173368986155,-0.0489895985882246,0.3032390238733891,3.255033815007751,5.478107474629697,0.0008992997404624416,0.5,0.3333333333333333,0.5,0.5,0.16713669864311897,0.36772667704443945,-0.22207245845481083
2019-02-28,GLD,train,True,-0.00847665063670211,-0.005613959130088775,0.07128045751055367,0.09415812034662974,0.005923135597574959,0.0058143008274197895,0.0027055173098563677,-0.021389101418681777,-0.021389101418681666,0.02406679708035675,0.02950332702368441,-0.12904194980734396,-0.9478018926980557,12.259506280514518,0.001164815151686575,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,-1.1391046440918344,1.4820018385520748,-1.0845864416752806
2019-02-28,QQQ,train,True,0.009148113338825148,0.04532814827519083,0.0329197235475569,-0.051523466466497414,0.006876527307568962,0.01696431544058995,0.010315638761436777,-0.01637132288805132,-0.16491292382763745,0.04584888406990251,-0.03114661315072831,-0.40740728360764944,6.591720827647749,1.9405276719148348,0.0006808796491904732,0.16666666666666666,0.8333333333333334,1.0,1.0,1.1801886120718936,-0.8011538575813382,1.459579280193611
2019-02-28,SPY,train,True,0.004541693300110117,0.041482980024252436,0.0230940675286726,-0.025788807632151522,0.005225236188863575,0.013214685399072806,0.008093505518201616,-0.01083848819215083,-0.15607413854731667,0.04259334721021979,-0.025619662017155598,-0.3313815687143884,7.938967450440642,1.7476063055041,0.00046613125104558173,0.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,1.0051257172005277,-1.3859576449489852,0.6040037000459689
2019-02-28,TLT,train,True,-0.0068679348249787164,-0.005282451057290638,0.0518394157281179,0.014283760160031855,0.005555818884805647,0.00582133219203793,0.002996054480634802,-0.019043889084523702,-0.032216579850129934,0.009301253858214231,0.025922732698694828,-0.23889743745728198,-0.9507961232748912,8.90507774131508,0.0008593365724129218,0.8333333333333334,0.5,0.3333333333333333,0.3333333333333333,-1.1240117381096042,0.3249091372718521,-1.082982053030058
2019-02-28,VNQ,train,True,-0.007445159168773863,0.017443709780937233,0.04658999407502917,0.03178044342353448,0.005806593530655657,0.011996565489478283,0.007941911470999012,-0.015860351746733503,-0.12754223578996904,0.051957393366458104,0.007725610354985202,-0.09167946429941032,3.0041210373765495,3.8836110314982593,0.0008303616561870866,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,-0.08933464571410135,0.012473849661956124,0.3260579729205687
2019-04-30,DBC,train,True,-0.013488559102252884,0.0024922945761476356,0.02745851399954069,-0.02982188222724702,0.0044310251566718455,0.005634442741565375,0.0034049622733371477,-0.01897176101571385,-0.019888165016810788,0.01436279479492164,0.019963150029397747,-0.23546402069477612,0.5624645512099968,4.873332689491862,0.00046718448126331326,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666,-0.40812427108348726,-0.42846368156423675,-0.8428623444249121
2019-04-30,GLD,train,True,0.008990960514200452,-0.002715394012748784,-0.02650604860849637,0.03900553247188654,0.004691791092727718,0.006041418025714289,0.004011125694174414,-0.02760459861095943,-0.05193365714403253,-0.01189963923508841,0.016553939373356696,-0.21420829260709673,-0.5787542452513814,-4.387388605734248,-0.0004296454643664601,0.8333333333333334,1.0,0.6666666666666666,1.0,-0.6746268513130876,-1.386721610620176,-0.2100536232861573
2019-04-30,QQQ,train,True,-0.0040460141376885694,0.041200127974902356,0.1339801948935957,0.12426648468886503,0.004293506069223233,0.006920510354586502,0.0038383501051863253,-0.007747712711739463,-0.02557915306444014,0.04705220547655009,0.049509342035408244,-0.15163053389012382,9.595917022275492,19.35987203672076,0.0021213027525869214,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.5,1.5727425376309105,1.4630599480165667,1.1568531989791557
2019-04-30,SPY,train,True,0.0038920132875333024,0.028653035672231653,0.09351660403558326,0.09249896166562,0.003238872420572617,0.005652270133839538,0.0031242051089557126,-0.005124776765395134,-0.021253825097590773,0.029988900830473453,0.03773623250502767,-0.18653687974930044,8.846608310421173,16.544963673216774,0.0015068021094237815,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9306472172290228,0.7445410737064272,-0.8151424072551555
2019-04-30,TLT,train,True,0.008811345126337411,-0.005789412150720485,0.026655396553351807,0.11651423217461776,0.004857256772546177,0.00576372460879115,0.0033317561737860883,-0.01918135942586452,-0.03224321684551301,0.009226454221178848,0.020369156470880556,0.04485631486123731,-1.1919098416709133,4.624682538214183,0.0004548721669090184,1.0,0.8333333333333334,0.5,0.6666666666666666,-0.8319392081212079,-0.44272477483693634,-0.6418410631531039
2019-04-30,VNQ,train,True,0.012839622233798531,-0.0010362985213495657,0.05442073368005085,0.1331957918680693,0.009037694238399101,0.007046687057909875,0.003966442513644996,-0.03975005145939503,-0.03975005145939503,0.017634733332386077,0.04387531774289499,-0.23593280015751528,-0.1146640386379271,7.722882147712777,0.0009080132075929315,0.6666666666666666,0.5,1.0,0.8333333333333334,-0.5886994243421504,0.05030904529835492,1.3530462391401692
2019-05-31,DBC,train,True,-0.018806752683323547,-0.046027688341476414,-0.043615676314545215,-0.012466486337822325,0.010841413483183893,0.007433875605979122,0.005368975326190464,-0.057320763210229275,-0.07405137276332807,-0.01386597295437042,0.018913635832837228,-0.023703428891729605,-4.245543112332162,-5.8671517558707595,-0.0007156616166932466,0.6666666666666666,1.0,0.5,0.8333333333333334,-0.5938699748907759,-1.2867506605522077,0.06770566436109755
2019-05-31,GLD,train,True,0.017826225094909054,0.02826412640190279,0.014143583686132333,0.052842773379365715,0.005346160899536084,0.005582744827148896,0.0033560592654682778,-0.019809247097477556,-0.03986548031167847,-0.004319792644743248,-0.000691669126375416,-0.07755856813782958,5.286808035342787,2.5334462032640404,0.0002494362710535332,0.3333333333333333,0.5,0.16666666666666666,0.5,0.7490483993428686,-0.10204059817964806,-1.1057920320828831
2019-05-31,QQQ,train,True,-0.024123582168647073,-0.0752750137525936,0.004070855456347999,0.047187925379706064,0.012870637286415751,0.00985185519612201,0.006731573456806473,-0.089790960161796,-0.08979096016179622,-0.0034624831915150978,0.05444305028898233,0.16705411781440493,-5.848584811883575,0.41320699252161275,0.00011570749067657989,1.0,0.6666666666666666,1.0,1.0,-1.1225523179921084,-0.3086440499764622,1.6005490007321344
2019-05-31,SPY,train,True,-0.02435020151901257,-0.05463993629013342,-0.0030560771164254152,0.030599872100476988,0.009624747182013862,0.007567657071208872,0.005213674748528173,-0.06380278498166692,-0.06380278498166692,-0.0022125301230639938,0.040627650137571525,0.16162861510838367,-5.677025614993938,-0.4038339855610333,-2.2724723182380047e-05,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.6666666666666666,-0.7495472329259648,-0.4548257831343381,0.1525144974642991
2019-05-31,TLT,train,True,0.032584344717634606,0.0690943565593356,0.10074726409232704,0.12778399725084966,0.004967990509776427,0.005686307426399809,0.0028211745432175557,-0.004757344128660468,-0.03224321684551279,0.01876088784805674,0.017852627981809643,-0.016559842302448224,13.907908322965985,17.71751974305643,0.0016169814773206268,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,1.487106373724114,1.6743023053567303,-1.040140013841635
2019-05-31,VNQ,train,True,-0.010252070792459156,-0.000460486070410826,0.04242082748031639,0.06425767092838153,0.008089021124141484,0.007840000802285875,0.00488014139951997,-0.02305277014467,-0.03975005145939525,0.0073128713445989035,0.04084074672806848,-0.14996387952828683,-0.05692729235636642,5.410819277970984,0.0007229587803768081,0.5,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.22981475274186663,0.4779587864859258,0.3251628833669854
2019-07-31,DBC,train,True,0.0006434861182917917,0.0058214875859237125,-0.023241103877240765,0.005171326741658877,0.007788147089701857,0.009826038933280299,0.006228478102474312,-0.036737239555254986,-0.07414330062448138,0.00494049607910263,-0.012789719745706418,-0.07576195253126328,0.7474804364726718,-2.3652566446204806,-0.0003442801636467334,0.16666666666666666,1.0,0.8333333333333334,0.8333333333333334,1.085419999074588,-1.268108960892553,0.7555270157870757
2019-07-31,GLD,train,True,-0.008632793372572944,-0.0014991150794713137,0.10264058774820617,0.0765315097267385,0.009283013445458732,0.0085646922046874,0.004379792482139599,-0.023959474765810063,-0.026676616337296788,0.042507152687591754,0.02200768351881055,0.1066314397186916,-0.16149013337955292,11.984153696969011,0.0016657503866667732,0.8333333333333334,0.16666666666666666,0.6666666666666666,0.16666666666666666,-0.8878802876278318,1.4621365909189625,0.011197527039642942
2019-07-31,QQQ,train,True,-0.020753502872104312,0.005736341661138233,0.008331452024183728,0.14052820404400101,0.007090290711195765,0.010874417969478281,0.006999746644614729,-0.021455485517758888,-0.08655514822300603,0.03812559275209271,0.017010661042698105,-0.3107190492917984,0.8090418143335635,0.7661515354263547,0.00019664932054905786,0.3333333333333333,0.8333333333333334,1.0,1.0,1.0624685447380535,-0.583332412403915,1.3741827861138292
2019-07-31,SPY,train,True,-0.013302466999107199,0.003373348894645689,0.020683683061215596,0.11124998645954864,0.0052402153789449036,0.00768755591799233,0.0048802921827019894,-0.015165110188809061,-0.04696307126548527,0.030760677631804345,0.015265194033265317,-0.27179570012387355,0.6437424133747913,2.6905408275218523,0.00037039670046740147,0.5,0.6666666666666666,0.3333333333333333,0.5,0.4255135675696718,-0.31542511462029527,-0.5064067042456625
2019-07-31,TLT,train,True,0.008347000093882562,-0.0027760369434852716,0.07599982817390738,0.10220547180346151,0.006298885814271167,0.005993834524135528,0.003476727828503814,-0.030847668257861005,-0.030847668257861005,0.013321888759359135,0.03306331162959264,-0.10729292596829676,-0.4407187279368839,12.679667392864603,0.0012392634984644817,1.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,-1.232080129570676,0.8843256766755303,-1.505883494086301
2019-07-31,VNQ,train,True,0.005429073541813212,0.00011257694051591827,0.026946279641067106,0.0744951628436612,0.007028922736824883,0.00832776116312582,0.005364248515574975,-0.03757181265219056,-0.05135466263335675,0.013011634342299017,0.018860121063000834,-0.06744283434680354,0.01601624384432652,3.2357171529343955,0.00047742273375102313,0.6666666666666666,0.5,0.5,0.6666666666666666,-0.45344169418380526,-0.1795957796777296,-0.12861713060858412
2019-09-30,DBC,train,True,-0.030927855762898804,0.01416046686950545,-0.038363231082979676,-0.07160497357424367,0.013436261081069177,0.01090730874173008,0.0057221127057786704,-0.046894806410862966,-0.08219180076832877,-0.00028394939360976146,-0.015122020016200222,0.008103870419349013,1.0538993537016508,-3.5172041051892546,-0.0005937278212442683,0.5,1.0,0.8333333333333334,1.0,0.5783268684980937,-1.3195154632270358,0.6847083528360124
2019-09-30,GLD,train,True,-0.0339478600543478,-0.0339478600543478,0.0509307988392973,0.12764915466123794,0.010161527130207175,0.009759450668869333,0.005336217265516737,-0.05311610766674457,-0.05311610766674468,0.018579974267519894,0.057316170152444945,-0.05064723350132827,-3.340822655822173,5.218613277257112,0.0008750859512866948,1.0,0.3333333333333333,0.5,0.3333333333333333,-1.4174965359093201,0.6158954436896952,-0.1216375329780785
2019-09-30,QQQ,train,True,-0.008871338602917,0.00917877579627735,-0.009731725707095351,0.02780281972141374,0.008836812170623716,0.011871020107627308,0.007696199511043853,-0.030133956029732234,-0.07455588263621749,0.006024132573393182,0.014451793242046707,-0.06811246684493777,1.0386976229720517,-0.8197884949114501,-9.332341884514177e-05,0.6666666666666666,0.8333333333333334,1.0,0.8333333333333334,0.37165629246219406,-0.6989395094464239,1.3616950930754397
