date,ticker,future_return_21d,future_rank_21d,label_outperform_median_21d,label_top2_21d,label_positive_21d
2020-08-25,QQQ,-0.07160844763155905,6,0,0,0
2020-08-25,SPY,-0.05615779246232844,4,0,0,0
2020-08-25,TLT,0.003926089434869828,1,1,1,1
2020-08-25,VNQ,-0.05991933328813537,5,0,0,0
2020-08-26,DBC,-0.041450758286833644,3,1,0,0
2020-08-26,GLD,-0.045920583229262735,4,0,0,0
2020-08-26,QQQ,-0.06987246480846165,6,0,0,0
2020-08-26,SPY,-0.05041874479457609,5,0,0,0
2020-08-26,TLT,0.007782160569450358,1,1,1,1
2020-08-26,VNQ,-0.031632764152970894,2,1,1,0
2020-08-27,DBC,-0.029717656128801284,4,0,0,0
2020-08-27,GLD,-0.025049704299932474,2,1,1,0
2020-08-27,QQQ,-0.04758595014585365,6,0,0,0
2020-08-27,SPY,-0.036753455080981934,5,0,0,0
2020-08-27,TLT,0.022302026072877013,1,1,1,1
2020-08-27,VNQ,-0.02614863294425107,3,1,0,0
2020-08-28,DBC,-0.04723249405347307,4,0,0,0
2020-08-28,GLD,-0.03362436666177593,2,1,1,0
2020-08-28,QQQ,-0.056677673498867875,6,0,0,0
2020-08-28,SPY,-0.048147392150216795,5,0,0,0
2020-08-28,TLT,0.024243926539331273,1,1,1,1
2020-08-28,VNQ,-0.03947134874283198,3,1,0,0
2020-08-31,DBC,-0.03545045505195332,3,1,0,0
2020-08-31,GLD,-0.0417140433776253,5,0,0,0
2020-08-31,QQQ,-0.05778619728519019,6,0,0,0
2020-08-31,SPY,-0.037443399298133784,4,0,0,0
2020-08-31,TLT,0.007734310014099632,1,1,1,1
2020-08-31,VNQ,-0.026642879910800832,2,1,1,0
2020-09-01,DBC,-0.048672578889016105,5,0,0,0
2020-09-01,GLD,-0.03431508240364389,3,1,0,0
2020-09-01,QQQ,-0.05891599731171204,6,0,0,0
2020-09-01,SPY,-0.04030278836508405,4,0,0,0
2020-09-01,TLT,-0.0020177579187443673,1,1,1,0
2020-09-01,VNQ,-0.007894260096429129,2,1,1,0
2020-09-02,DBC,-0.047832529993269146,4,0,0,0
2020-09-02,GLD,-0.022341484723162663,3,1,0,0
2020-09-02,QQQ,-0.09396880018328935,6,0,0,0
2020-09-02,SPY,-0.0629677936821893,5,0,0,0
2020-09-02,TLT,-0.015121535735686087,2,1,1,0
2020-09-02,VNQ,-0.009180664064839639,1,1,1,0
2020-09-03,DBC,-0.014328799906699219,4,0,0,0
2020-09-03,GLD,-0.009550600272542176,2,1,1,0
2020-09-03,QQQ,-0.02522531579661924,5,0,0,0
2020-09-03,SPY,-0.012362580969053405,3,1,0,0
2020-09-03,TLT,-0.037101042725301014,6,0,0,0
2020-09-03,VNQ,0.008606736593514741,1,1,1,1
2020-09-04,DBC,-0.0015221436493561002,2,1,1,0
2020-09-04,GLD,-0.02389339546616387,5,0,0,0
2020-09-04,QQQ,-0.02969152291470012,6,0,0,0
2020-09-04,SPY,-0.01838838934358966,4,0,0,0
2020-09-04,TLT,-0.013172873546763886,3,1,0,0
2020-09-04,VNQ,0.007257839850678405,1,1,1,1
2020-09-08,DBC,0.027301263627271144,2,1,1,1
2020-09-08,GLD,-0.022450174947085788,5,0,0,0
2020-09-08,QQQ,0.036932913007924784,1,1,1,1
2020-09-08,SPY,0.026751958308976587,3,1,0,1
2020-09-08,TLT,-0.02635287941605502,6,0,0,0
2020-09-08,VNQ,0.0212032732725711,4,0,0,1
2020-09-09,DBC,0.027820790698029008,2,1,1,1
2020-09-09,GLD,-0.028407521778472056,6,0,0,0
2020-09-09,QQQ,0.012703412156915839,4,0,0,1
2020-09-09,SPY,0.01579295512004264,3,1,0,1
2020-09-09,TLT,-0.01845766759964229,5,0,0,0
2020-09-09,VNQ,0.028102306269745858,1,1,1,1
2020-09-10,DBC,0.0413740069018278,3,1,0,1
2020-09-10,GLD,-0.0075633280282435544,5,0,0,0
2020-09-10,QQQ,0.0490930704188679,1,1,1,1
2020-09-10,SPY,0.0429737171157063,2,1,1,1
2020-09-10,TLT,-0.023604050947311217,6,0,0,0
2020-09-10,VNQ,0.03672125037225804,4,0,0,1
2020-09-11,DBC,0.023255750726314695,4,0,0,1
2020-09-11,GLD,-0.01035899929439077,5,0,0,0
2020-09-11,QQQ,0.08903659181498313,1,1,1,1
2020-09-11,SPY,0.059213083234785246,2,1,1,1
2020-09-11,TLT,-0.022577665985478612,6,0,0,0
2020-09-11,VNQ,0.04743206665151112,3,1,0,1
2020-09-14,DBC,0.024786913904464747,3,1,0,1
2020-09-14,GLD,-0.03355265750951242,6,0,0,0
2020-09-14,QQQ,0.07035896669281216,1,1,1,1
2020-09-14,SPY,0.03862076549138305,2,1,1,1
2020-09-14,TLT,-0.015518817525095097,5,0,0,0
2020-09-14,VNQ,0.004930402413626078,4,0,0,1
2020-09-15,DBC,0.02619414783061802,3,1,0,1
2020-09-15,GLD,-0.02823653726875075,6,0,0,0
2020-09-15,QQQ,0.04658504449611023,1,1,1,1
2020-09-15,SPY,0.026906432640006805,2,1,1,1
2020-09-15,TLT,-0.010860850273076372,4,0,0,0
2020-09-15,VNQ,-0.019139354087077454,5,0,0,0
2020-09-16,DBC,0.01058994752530773,3,1,0,1
2020-09-16,GLD,-0.02745014414442215,6,0,0,0
2020-09-16,QQQ,0.05640762442963054,1,1,1,1
2020-09-16,SPY,0.02972398301548007,2,1,1,1
2020-09-16,TLT,-0.009612167137415861,4,0,0,0
2020-09-16,VNQ,-0.019238941990038838,5,0,0,0
2020-09-17,DBC,-0.007479465714271827,4,0,0,0
2020-09-17,GLD,-0.02547006717920164,6,0,0,0
2020-09-17,QQQ,0.0672906204471766,1,1,1,1
2020-09-17,SPY,0.038233012233245045,2,1,1,1
2020-09-17,TLT,-0.015375437889026067,5,0,0,0
2020-09-17,VNQ,-0.006872981300830805,3,1,0,0
2020-09-18,DBC,-0.011168954387234198,4,0,0,0
2020-09-18,GLD,-0.026255445626195528,6,0,0,0
2020-09-18,QQQ,0.06343912075567237,1,1,1,1
2020-09-18,SPY,0.03435675644245184,2,1,1,1
2020-09-18,TLT,-0.016038407256579235,5,0,0,0
2020-09-18,VNQ,0.00020671416625339667,3,1,0,1
2020-09-21,DBC,0.02519076318324953,4,0,0,1
2020-09-21,GLD,-0.0015040344587511356,5,0,0,0
2020-09-21,QQQ,0.06317495561858921,1,1,1,1
2020-09-21,SPY,0.05018811733946804,2,1,1,1
2020-09-21,TLT,-0.030322976795881695,6,0,0,0
2020-09-21,VNQ,0.03859800912816125,3,1,0,1
2020-09-22,DBC,0.021472339527097928,4,0,0,1
2020-09-22,GLD,0.010915266015408376,5,0,0,1
2020-09-22,QQQ,0.042975700105382986,1,1,1,1
2020-09-22,SPY,0.03763236962877947,2,1,1,1
2020-09-22,TLT,-0.032906426060349436,6,0,0,0
2020-09-22,VNQ,0.023248086603463225,3,1,0,1
2020-09-23,DBC,0.03646231146549783,4,0,0,1
2020-09-23,GLD,0.023113500200828696,5,0,0,1
2020-09-23,QQQ,0.07578778467371161,1,1,1,1
2020-09-23,SPY,0.06809439745101864,2,1,1,1
2020-09-23,TLT,-0.044241499140224017,6,0,0,0
2020-09-23,VNQ,0.054895602061778126,3,1,0,1
2020-09-24,DBC,0.023938241257044135,4,0,0,1
2020-09-24,GLD,0.018239836432463186,5,0,0,1
2020-09-24,QQQ,0.0729117240697299,1,1,1,1
2020-09-24,SPY,0.06887181497978556,2,1,1,1
2020-09-24,TLT,-0.04206782905857398,6,0,0,0
2020-09-24,VNQ,0.05556287339299981,3,1,0,1
2020-09-25,DBC,0.009266435081254576,5,0,0,1
2020-09-25,GLD,0.02063564970830889,3,1,0,1
2020-09-25,QQQ,0.03281063890733882,1,1,1,1
2020-09-25,SPY,0.03242757826832787,2,1,1,1
2020-09-25,TLT,-0.03315600050996137,6,0,0,0
2020-09-25,VNQ,0.019433778349918773,4,0,0,1
2020-09-28,DBC,0.00765691900483545,4,0,0,1
2020-09-28,GLD,0.013129639865802067,2,1,1,1
2020-09-28,QQQ,0.019696726759693473,1,1,1,1
2020-09-28,SPY,0.012059433718774493,3,1,0,1
2020-09-28,TLT,-0.023891214154668106,6,0,0,0
2020-09-28,VNQ,-0.017026061456342445,5,0,0,0
2020-09-29,DBC,-0.007745968960941929,1,1,1,0
2020-09-29,GLD,-0.011560679782083416,2,1,1,0
2020-09-29,QQQ,-0.015618952207046455,3,1,0,0
2020-09-29,SPY,-0.01717932245085063,4,0,0,0
2020-09-29,TLT,-0.024105581331983483,5,0,0,0
2020-09-29,VNQ,-0.033536585731211876,6,0,0,0
2020-09-30,DBC,-0.031393703602377254,6,0,0,0
2020-09-30,GLD,-0.00971093760230246,2,1,1,0
2020-09-30,QQQ,-0.005218587458428181,1,1,1,0
2020-09-30,SPY,-0.01466142962259176,3,1,0,0
2020-09-30,TLT,-0.024225593796787903,5,0,0,0
2020-09-30,VNQ,-0.023556476667595416,4,0,0,0
2020-10-01,DBC,-0.019379976355210493,2,1,1,0
2020-10-01,GLD,-0.01398992749129191,1,1,1,0
2020-10-01,QQQ,-0.04559787262529469,5,0,0,0
2020-10-01,SPY,-0.03115353985797409,3,1,0,0
2020-10-01,TLT,-0.035443730193606915,4,0,0,0
2020-10-01,VNQ,-0.04904387776412433,6,0,0,0
2020-10-02,DBC,0.010989113088811564,1,1,1,1
2020-10-02,GLD,-0.003528563054294498,2,1,1,0
2020-10-02,QQQ,-0.015784896885177813,4,0,0,0
2020-10-02,SPY,-0.010903493916628038,3,1,0,0
2020-10-02,TLT,-0.02457590573481505,5,0,0,0
2020-10-02,VNQ,-0.042841506535418294,6,0,0,0
2020-10-05,DBC,-0.008416250571062323,2,1,1,0
2020-10-05,GLD,-0.0027312049671818217,1,1,1,0
2020-10-05,QQQ,-0.019667314718807782,5,0,0,0
2020-10-05,SPY,-0.010978326864227506,4,0,0,0
2020-10-05,TLT,-0.01090857385695887,3,1,0,0
2020-10-05,VNQ,-0.029975514981632534,6,0,0,0
2020-10-06,DBC,-0.0015243805658521348,5,0,0,0
2020-10-06,GLD,0.008573063994912644,3,1,0,1
2020-10-06,QQQ,0.04270202552292335,1,1,1,1
2020-10-06,SPY,0.025706773851043474,2,1,1,1
2020-10-06,TLT,0.005129914519614642,4,0,0,1
2020-10-06,VNQ,-0.02186658670495123,6,0,0,0
2020-10-07,DBC,-0.000759379796835713,5,0,0,0
2020-10-07,GLD,0.03221979130881003,2,1,1,1
2020-10-07,QQQ,0.051693740696712176,1,1,1,1
2020-10-07,SPY,0.02782022791488803,3,1,0,1
2020-10-07,TLT,0.014274322561760089,4,0,0,1
2020-10-07,VNQ,-0.018663309017070473,6,0,0,0
2020-10-08,DBC,-0.014285788451369408,5,0,0,0
2020-10-08,GLD,0.030025280599554893,2,1,1,1
2020-10-08,QQQ,0.04690646852999869,1,1,1,1
2020-10-08,SPY,0.018558300964630625,3,1,0,1
2020-10-08,TLT,-0.0033655106803078816,4,0,0,0
2020-10-08,VNQ,-0.0413915338585672,6,0,0,0
2020-10-09,DBC,-0.005247424843654924,4,0,0,0
2020-10-09,GLD,-0.033134525841224116,6,0,0,0
2020-10-09,QQQ,0.01008001165893635,2,1,1,1
2020-10-09,SPY,0.02222862163069239,1,1,1,1
2020-10-09,TLT,-0.024126821009842314,5,0,0,0
2020-10-09,VNQ,-0.003493229268993314,3,1,0,0
2020-10-12,DBC,0.025000008303057708,1,1,1,1
2020-10-12,GLD,-0.027137760094919527,4,0,0,0
2020-10-12,QQQ,-0.03772085702571992,6,0,0,0
2020-10-12,SPY,0.004568346167143078,3,1,0,1
2020-10-12,TLT,-0.032835746992205816,5,0,0,0
2020-10-12,VNQ,0.006353915586342573,2,1,1,1
2020-10-13,DBC,0.02191998958175234,2,1,1,1
2020-10-13,GLD,-0.015867698091655447,4,0,0,0
2020-10-13,QQQ,-0.016162310498266996,5,0,0,0
2020-10-13,SPY,0.018678977840357547,3,1,0,1
2020-10-13,TLT,-0.036246333623050186,6,0,0,0
2020-10-13,VNQ,0.02781176878891012,1,1,1,1
2020-10-14,DBC,0.006756713947591697,3,1,0,1
2020-10-14,GLD,-0.012957858883894113,5,0,0,0
2020-10-14,QQQ,-0.012531732193249656,4,0,0,0
2020-10-14,SPY,0.015175378230082082,2,1,1,1
2020-10-14,TLT,-0.022082159466487505,6,0,0,0
2020-10-14,VNQ,0.02692025958376565,1,1,1,1
2020-10-15,DBC,-0.0007484162296803598,4,0,0,0
2020-10-15,GLD,-0.009836767968072868,5,0,0,0
2020-10-15,QQQ,0.002860404310200737,3,1,0,1
2020-10-15,SPY,0.030503515770400558,2,1,1,1
2020-10-15,TLT,-0.02168897051150198,6,0,0,0
2020-10-15,VNQ,0.048894129781630546,1,1,1,1
2020-10-16,DBC,0.015071659388195213,4,0,0,1
2020-10-16,GLD,-0.006449854938811228,5,0,0,0
2020-10-16,QQQ,0.0162561589819592,3,1,0,1
2020-10-16,SPY,0.043997849666429945,2,1,1,1
2020-10-16,TLT,-0.02131886429729868,6,0,0,0
2020-10-16,VNQ,0.06829980193161322,1,1,1,1
2020-10-19,DBC,0.017319249577588902,4,0,0,1
2020-10-19,GLD,-0.010594760895313415,5,0,0,0
2020-10-19,QQQ,0.029845012937818494,3,1,0,1
2020-10-19,SPY,0.05441336146651943,2,1,1,1
2020-10-19,TLT,-0.011192542011027484,6,0,0,0
2020-10-19,VNQ,0.08622420401258002,1,1,1,1
2020-10-20,DBC,0.007446051200099557,4,0,0,1
2020-10-20,GLD,-0.020976259452362256,6,0,0,0
2020-10-20,QQQ,0.020041219056593285,3,1,0,1
2020-10-20,SPY,0.03756788040374315,2,1,1,1
2020-10-20,TLT,0.0011996995196505988,5,0,0,1
2020-10-20,VNQ,0.057531829748137975,1,1,1,1
2020-10-21,DBC,0.015765748160265103,4,0,0,1
2020-10-21,GLD,-0.030121828668644324,6,0,0,0
2020-10-21,QQQ,0.02881861589749013,3,1,0,1
2020-10-21,SPY,0.04391228129157443,2,1,1,1
2020-10-21,TLT,0.009841743703915773,5,0,0,1
2020-10-21,VNQ,0.06483931692601108,1,1,1,1
2020-10-22,DBC,0.017964122453463016,5,0,0,1
2020-10-22,GLD,-0.01755857159032448,6,0,0,0
2020-10-22,QQQ,0.021817364446923504,4,0,0,1
2020-10-22,SPY,0.03110764179897818,2,1,1,1
2020-10-22,TLT,0.029502117007856876,3,1,0,1
2020-10-22,VNQ,0.059213833815229044,1,1,1,1
2020-10-23,DBC,0.028657682468266055,3,1,0,1
2020-10-23,GLD,-0.03588224184958666,6,0,0,0
2020-10-23,QQQ,0.019842730678086395,4,0,0,1
2020-10-23,SPY,0.03377868044507992,2,1,1,1
2020-10-23,TLT,0.018559754294201314,5,0,0,1
2020-10-23,VNQ,0.054877982926531566,1,1,1,1
2020-10-26,DBC,0.06579954086927597,3,1,0,1
2020-10-26,GLD,-0.050182058587083134,6,0,0,0
2020-10-26,QQQ,0.0499158954647434,4,0,0,1
2020-10-26,SPY,0.0702141099471767,2,1,1,1
2020-10-26,TLT,-0.0008716868295233215,5,0,0,0
2020-10-26,VNQ,0.07587426112739282,1,1,1,1
2020-10-27,DBC,0.06762916768688254,3,1,0,1
2020-10-27,GLD,-0.05312260942163294,6,0,0,0
2020-10-27,QQQ,0.04818541234480489,4,0,0,1
2020-10-27,SPY,0.07226046441363976,2,1,1,1
2020-10-27,TLT,-0.01058626556239084,5,0,0,0
2020-10-27,VNQ,0.09404667251112953,1,1,1,1
2020-10-28,DBC,0.09445762709834216,4,0,0,1
2020-10-28,GLD,-0.04735145270806462,6,0,0,0
2020-10-28,QQQ,0.10075840244624823,3,1,0,1
2020-10-28,SPY,0.11329819001779606,2,1,1,1
2020-10-28,TLT,-0.0019155920544809968,5,0,0,0
2020-10-28,VNQ,0.1157993411477618,1,1,1,1
2020-10-29,DBC,0.10197642820976593,1,1,1,1
2020-10-29,GLD,-0.049771927202524546,6,0,0,0
2020-10-29,QQQ,0.08404761301505803,4,0,0,1
2020-10-29,SPY,0.09721814143757368,2,1,1,1
2020-10-29,TLT,0.00660949667886257,5,0,0,1
2020-10-29,VNQ,0.08949417199376986,3,1,0,1
2020-10-30,DBC,0.09881430595848228,4,0,0,1
2020-10-30,GLD,-0.03416574561138774,6,0,0,0
2020-10-30,QQQ,0.12651292591440688,1,1,1,1
2020-10-30,SPY,0.12090397883931603,2,1,1,1
2020-10-30,TLT,0.0016491024389284625,5,0,0,1
2020-10-30,VNQ,0.11085001756407675,3,1,0,1
2020-11-02,DBC,0.0838508148717454,3,1,0,1
2020-11-02,GLD,-0.036254267975240784,6,0,0,0
2020-11-02,QQQ,0.12545345311381273,1,1,1,1
2020-11-02,SPY,0.11081188489187976,2,1,1,1
2020-11-02,TLT,-0.013687685655543902,5,0,0,0
2020-11-02,VNQ,0.07638353112492036,4,0,0,1
2020-11-03,DBC,0.07870362735743308,3,1,0,1
2020-11-03,GLD,-0.03414934424816052,6,0,0,0
2020-11-03,QQQ,0.10788277041011107,1,1,1,1
2020-11-03,SPY,0.09124178483191092,2,1,1,1
2020-11-03,TLT,6.737189517247444e-05,5,0,0,1
2020-11-03,VNQ,0.06493124373812464,4,0,0,1
2020-11-04,DBC,0.07175577091885943,3,1,0,1
2020-11-04,GLD,-0.03634940014410604,6,0,0,0
2020-11-04,QQQ,0.06486338090682708,4,0,0,1
2020-11-04,SPY,0.07658507738219078,2,1,1,1
2020-11-04,TLT,-0.035521518856767464,5,0,0,0
2020-11-04,VNQ,0.07930545460928995,1,1,1,1
2020-11-05,DBC,0.06686937736003062,1,1,1,1
2020-11-05,GLD,-0.043951203236434866,6,0,0,0
2020-11-05,QQQ,0.043682989622509494,4,0,0,1
2020-11-05,SPY,0.05382009866839499,3,1,0,1
2020-11-05,TLT,-0.028509876029535253,5,0,0,0
2020-11-05,VNQ,0.06488506473602662,2,1,1,1
2020-11-06,DBC,0.07246389896902916,1,1,1,1
2020-11-06,GLD,-0.041978286690977695,6,0,0,0
2020-11-06,QQQ,0.04643413569335553,4,0,0,1
2020-11-06,SPY,0.05714539832085341,3,1,0,1
2020-11-06,TLT,-0.011978502105489786,5,0,0,0
2020-11-06,VNQ,0.06846072088822797,2,1,1,1
2020-11-09,DBC,0.06028630718245709,1,1,1,1
2020-11-09,GLD,-0.014736130934841385,6,0,0,0
2020-11-09,QQQ,0.04407661435812549,2,1,1,1
2020-11-09,SPY,0.03466247101873843,3,1,0,1
2020-11-09,TLT,0.005895065155092416,5,0,0,1
2020-11-09,VNQ,0.02550414717201055,4,0,0,1
2020-11-10,DBC,0.055432346282052736,2,1,1,1
2020-11-10,GLD,-0.019867957533903136,6,0,0,0
2020-11-10,QQQ,0.06739099827654038,1,1,1,1
2020-11-10,SPY,0.03584347241961483,3,1,0,1
2020-11-10,TLT,0.020697274689939427,4,0,0,1
2020-11-10,VNQ,0.006314135400740772,5,0,0,1
2020-11-11,DBC,0.05325434001579321,1,1,1,1
2020-11-11,GLD,-0.01377923663477476,6,0,0,0
2020-11-11,QQQ,0.04172453212936156,2,1,1,1
2020-11-11,SPY,0.026999767952355924,3,1,0,1
2020-11-11,TLT,0.020626115891227093,4,0,0,1
2020-11-11,VNQ,0.0015428974990303601,5,0,0,1
2020-11-12,DBC,0.06487695786009096,1,1,1,1
2020-11-12,GLD,-0.025119420658592406,6,0,0,0
2020-11-12,QQQ,0.05423010337856127,2,1,1,1
2020-11-12,SPY,0.03241707756688905,3,1,0,1
2020-11-12,TLT,0.0007671040739807289,5,0,0,1
2020-11-12,VNQ,0.01034146000592373,4,0,0,1
2020-11-13,DBC,0.07790261545021782,1,1,1,1
2020-11-13,GLD,-0.018175666934645784,6,0,0,0
2020-11-13,QQQ,0.056234107507090014,2,1,1,1
2020-11-13,SPY,0.03208611014912832,3,1,0,1
2020-11-13,TLT,-0.0012579335055427077,5,0,0,0
2020-11-13,VNQ,0.004216617670018019,4,0,0,1
2020-11-16,DBC,0.07423897936771429,1,1,1,1
2020-11-16,GLD,-0.012701101199669051,6,0,0,0
2020-11-16,QQQ,0.05381943193008354,2,1,1,1
2020-11-16,SPY,0.02096139749429704,3,1,0,1
2020-11-16,TLT,-0.0015180059687911474,4,0,0,0
2020-11-16,VNQ,-0.005791387249486024,5,0,0,0
2020-11-17,DBC,0.08364178546528889,1,1,1,1
2020-11-17,GLD,0.0013598044938474274,5,0,0,1
2020-11-17,QQQ,0.06408439060106685,2,1,1,1
2020-11-17,SPY,0.03222231077464843,3,1,0,1
2020-11-17,TLT,-0.010618614181249986,6,0,0,0
2020-11-17,VNQ,0.002892849723874269,4,0,0,1
2020-11-18,DBC,0.08573542813399926,1,1,1,1
2020-11-18,GLD,0.005413396310362417,4,0,0,1
2020-11-18,QQQ,0.0687674148089239,2,1,1,1
2020-11-18,SPY,0.04062404680332543,3,1,0,1
2020-11-18,TLT,-0.01643374818173038,6,0,0,0
2020-11-18,VNQ,0.002242067850049434,5,0,0,1
2020-11-19,DBC,0.07464886167106122,1,1,1,1
2020-11-19,GLD,0.004110534400832977,4,0,0,1
2020-11-19,QQQ,0.05848538334728692,2,1,1,1
2020-11-19,SPY,0.032555827584877406,3,1,0,1
2020-11-19,TLT,-0.017590630166463783,6,0,0,0
2020-11-19,VNQ,-0.007288173559730993,5,0,0,0
2020-11-20,DBC,0.05735289839346036,2,1,1,1
2020-11-20,GLD,-0.006830194840724557,5,0,0,0
2020-11-20,QQQ,0.06867336355013043,1,1,1,1
2020-11-20,SPY,0.03792379274616975,3,1,0,1
2020-11-20,TLT,-0.021202122152479297,6,0,0,0
2020-11-20,VNQ,0.005081727078097176,4,0,0,1
2020-11-23,DBC,0.06744864854093358,1,1,1,1
2020-11-23,GLD,0.01985715760195239,4,0,0,1
2020-11-23,QQQ,0.06325483024551382,2,1,1,1
2020-11-23,SPY,0.03266630607156373,3,1,0,1
2020-11-23,TLT,-0.02349073719093231,6,0,0,0
2020-11-23,VNQ,-0.003303042736572226,5,0,0,0
2020-11-24,DBC,0.04809763920208754,2,1,1,1
2020-11-24,GLD,0.039860899295948826,3,1,0,1
2020-11-24,QQQ,0.05315028150640355,1,1,1,1
2020-11-24,SPY,0.020243652190621964,4,0,0,1
2020-11-24,TLT,-0.00977170770748037,6,0,0,0
2020-11-24,VNQ,0.00011357522864496872,5,0,0,1
2020-11-25,DBC,0.032740240673029275,3,1,0,1
2020-11-25,GLD,0.03657608641348409,2,1,1,1
2020-11-25,QQQ,0.057265474497892876,1,1,1,1
2020-11-25,SPY,0.030597419427812245,4,0,0,1
2020-11-25,TLT,-0.006271582173146495,6,0,0,0
2020-11-25,VNQ,0.005485586837423728,5,0,0,1
2020-11-27,DBC,0.03780297126368182,3,1,0,1
2020-11-27,GLD,0.05101622957207819,1,1,1,1
2020-11-27,QQQ,0.04855111703574866,2,1,1,1
2020-11-27,SPY,0.025774332578048842,4,0,0,1
2020-11-27,TLT,-0.017074872284717713,6,0,0,0
2020-11-27,VNQ,0.0013685342037426107,5,0,0,1
2020-11-30,DBC,0.050215202732744046,2,1,1,1
2020-11-30,GLD,0.06617866982944531,1,1,1,1
2020-11-30,QQQ,0.0464498377989464,3,1,0,1
2020-11-30,SPY,0.031805632920174354,4,0,0,1
2020-11-30,TLT,-0.013716734862849744,6,0,0,0
2020-11-30,VNQ,0.017542805559629837,5,0,0,1
2020-12-01,DBC,0.057554066883029,1,1,1,1
2020-12-01,GLD,0.048066801543201754,2,1,1,1
2020-12-01,QQQ,0.03575002920957848,3,1,0,1
2020-12-01,SPY,0.025828407308478685,4,0,0,1
2020-12-01,TLT,0.00250511585380786,6,0,0,1
2020-12-01,VNQ,0.014299545683259085,5,0,0,1
2020-12-02,DBC,0.047277871837458685,2,1,1,1
2020-12-02,GLD,0.0633966796427774,1,1,1,1
2020-12-02,QQQ,0.01981449250687395,3,1,0,1
2020-12-02,SPY,0.009738469584695153,4,0,0,1
2020-12-02,TLT,0.009307826910250228,5,0,0,1
2020-12-02,VNQ,-0.010873180389897152,6,0,0,0
2020-12-03,DBC,0.07510729546439499,1,1,1,1
2020-12-03,GLD,0.05821421040864694,2,1,1,1
2020-12-03,QQQ,0.02676887832805841,3,1,0,1
2020-12-03,SPY,0.0169702995293195,4,0,0,1
2020-12-03,TLT,-0.006202187809790205,5,0,0,0
2020-12-03,VNQ,-0.01769101092900116,6,0,0,0
2020-12-04,DBC,0.07193732983257517,1,1,1,1
2020-12-04,GLD,0.043987849640720666,2,1,1,1
2020-12-04,QQQ,0.00843627657779722,4,0,0,1
2020-12-04,SPY,0.014309264548931777,3,1,0,1
2020-12-04,TLT,-0.012115221966984446,5,0,0,0
2020-12-04,VNQ,-0.03082176864777919,6,0,0,0
2020-12-07,DBC,0.0769229748407867,1,1,1,1
2020-12-07,GLD,0.0262450474807554,4,0,0,1
2020-12-07,QQQ,0.02701719324466989,3,1,0,1
2020-12-07,SPY,0.03149937308445572,2,1,1,1
2020-12-07,TLT,-0.02957637604447949,6,0,0,0
2020-12-07,VNQ,-0.024234588677751856,5,0,0,0
2020-12-08,DBC,0.08392604049787566,1,1,1,1
2020-12-08,GLD,-0.012307713174412371,5,0,0,0
2020-12-08,QQQ,0.036713076348824814,2,1,1,1
2020-12-08,SPY,0.034349458989372916,3,1,0,1
2020-12-08,TLT,-0.0372575017623511,6,0,0,0
2020-12-08,VNQ,-0.011284193785753849,4,0,0,0
2020-12-09,DBC,0.07533766764979832,1,1,1,1
2020-12-09,GLD,0.0028985507246377384,4,0,0,1
2020-12-09,QQQ,0.04540129610905552,2,1,1,1
2020-12-09,SPY,0.03667491953164981,3,1,0,1
2020-12-09,TLT,-0.03566158557886856,6,0,0,0
2020-12-09,VNQ,-0.01828156837672179,5,0,0,0
2020-12-10,DBC,0.07983196760127331,1,1,1,1
2020-12-10,GLD,0.011325997380383868,4,0,0,1
2020-12-10,QQQ,0.03956442800937454,2,1,1,1
2020-12-10,SPY,0.03723353067213808,3,1,0,1
2020-12-10,TLT,-0.044893560601920846,6,0,0,0
2020-12-10,VNQ,-0.011695687644451058,5,0,0,0
2020-12-11,DBC,0.08005621328599566,1,1,1,1
2020-12-11,GLD,0.005101684712151666,4,0,0,1
2020-12-11,QQQ,0.04890777004675373,2,1,1,1
2020-12-11,SPY,0.041247303621256615,3,1,0,1
2020-12-11,TLT,-0.037542797879373424,6,0,0,0
2020-12-11,VNQ,0.0012814010610935345,5,0,0,1
2020-12-14,DBC,0.08683480139999888,1,1,1,1
2020-12-14,GLD,0.010143439205233529,5,0,0,1
2020-12-14,QQQ,0.03578444321004537,3,1,0,1
2020-12-14,SPY,0.042267263993609694,2,1,1,1
2020-12-14,TLT,-0.043910347047395604,6,0,0,0
2020-12-14,VNQ,0.011616404998800789,4,0,0,1
2020-12-15,DBC,0.06323826004301747,1,1,1,1
2020-12-15,GLD,-0.01615498171296348,5,0,0,0
2020-12-15,QQQ,0.01671120098957557,3,1,0,1
2020-12-15,SPY,0.020864867917506524,2,1,1,1
2020-12-15,TLT,-0.036893551360648424,6,0,0,0
2020-12-15,VNQ,0.0026993715989667155,4,0,0,1
2020-12-16,DBC,0.0608154720859182,1,1,1,1
2020-12-16,GLD,-0.013264677795259305,5,0,0,0
2020-12-16,QQQ,0.025902995388929373,3,1,0,1
2020-12-16,SPY,0.027268379922570585,2,1,1,1
2020-12-16,TLT,-0.03120529105289649,6,0,0,0
2020-12-16,VNQ,-0.0013092102219283142,4,0,0,0
2020-12-17,DBC,0.04918031436885362,1,1,1,1
2020-12-17,GLD,-0.007638373099223661,5,0,0,0
2020-12-17,QQQ,0.04294828798277828,2,1,1,1
2020-12-17,SPY,0.03569325877725382,3,1,0,1
2020-12-17,TLT,-0.027678616775328235,6,0,0,0
2020-12-17,VNQ,0.008001968791048197,4,0,0,1
