date,ticker,ret_5d,ret_20d,ret_60d,ret_120d,vol_20d,vol_60d,downside_vol_60d,drawdown_20d,drawdown_60d,ma_ratio_20_60,ma_ratio_60_120,volume_chg_20d,risk_adj_ret_20d,risk_adj_ret_60d,asset_mean_ret_60d,rank_ret_20d,rank_ret_60d,rank_vol_60d,rank_drawdown_60d,z_ret_20d,z_ret_60d,z_vol_60d,future_return_21d,future_rank_21d,label_outperform_median_21d,label_top2_21d,label_positive_21d,split,is_month_end_sample
2018-10-31,DBC,-0.017381316422985682,-0.08522144565259182,-0.02078528618251274,-0.050923518741965546,0.009288582658155587,0.008787113736514496,0.005744855780036163,-0.07725813236230761,-0.08522144565259171,0.015282889770314778,-0.001110158090352198,0.1190960954745508,-9.17486001782688,-2.365428149193099,-0.0003119340028805835,0.8333333333333334,0.3333333333333333,0.5,0.5,-0.9730235512297586,0.5787417222166594,-0.0838207839541547,-0.09846684418866425,6,0,0,0,train,True
2018-10-31,GLD,-0.012943614682235038,0.015253071635185966,0.004887033823938625,-0.0787999877929687,0.007200480984322716,0.00680722666260158,0.0037762171926035014,-0.013873384976958891,-0.03315642734806179,0.011174739552518798,-0.024280138497009718,0.4024179280918261,2.118340659241486,0.7179184807797927,0.00010396773363601929,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,1.2481785966573176,1.6509747694550343,-0.7516144540620421,0.003386881324189961,4,0,0,1,train,True
2018-10-31,QQQ,0.027095693103968088,-0.08674389682709482,-0.06421550464737147,0.006076753369079313,0.022750427570726157,0.014121299414917063,0.009803317109407832,-0.10500048674205031,-0.12432381551286653,-0.036675193818689444,0.014454360826749113,0.7570860124994556,-3.812846881994935,-4.547421788928099,-0.0010068570906744216,1.0,1.0,1.0,1.0,-1.0066805610880247,-1.2351697386525413,1.7153401268635593,-0.0026497217212415602,5,0,0,0,train,True
2018-10-31,SPY,0.020013746982890712,-0.07229537323126711,-0.048059901189570375,0.00082782153709271,0.014847352558359369,0.009249050293665318,0.006714723482012935,-0.08837763707641833,-0.09716451196385234,-0.027293349613135787,0.01592589783920184,0.6112329148521252,-4.86924338511537,-5.196198492129148,-0.0007782071752268979,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.8333333333333334,-0.6872653251538325,-0.5604129608786671,0.07198522787413264,0.01854940145924111,2,1,1,1,train,True
2018-10-31,TLT,-0.010454354923423281,-0.010885515248218569,-0.03859542185306142,-0.0365669426990467,0.005725489817889607,0.005499536157862615,0.003429511811506362,-0.012261546916500832,-0.07461167370811217,-0.027677465550826397,-0.007677088829653456,0.19630846305944538,-1.9012373778407883,-7.017941285444964,-0.0006408970231903741,0.5,0.5,0.16666666666666666,0.3333333333333333,0.6703297361163005,-0.16511843677802318,-1.1926837721211787,0.017871535678179562,3,1,0,1,train,True
2018-10-31,VNQ,0.002816535363425965,-0.007351297729679351,-0.04108301067384412,0.023936942985921084,0.013412869695361122,0.009749536654327305,0.006341271369594535,-0.04556892684692704,-0.08755626032278507,-0.030617054773265706,0.009399012856492694,0.35352977930613005,-0.5480779204335234,-4.213842373279302,-0.0006520437389833032,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.7484611046979974,-0.2690153553624627,0.24079365539968609,0.046731602232005454,1,1,1,1,train,True
2018-11-30,DBC,-0.0006535906752922482,-0.09204283947321812,-0.10637065443609595,-0.1424564731498198,0.011629181383405131,0.010232287583240799,0.007598140994778102,-0.09166663141589926,-0.17691491557218653,-0.06510704471548667,-0.0022457301283361764,0.13160707075063005,-7.914816738911947,-10.395588823198999,-0.0018207646197146616,1.0,1.0,0.6666666666666666,1.0,-1.827184809491384,-1.5303281238482243,0.06424301782221734,-0.02941229849195881,3,1,0,0,train,True
2018-11-30,GLD,-0.001986660915678895,-0.009345763213234326,0.017614937324934354,-0.05927372412787646,0.004491569042800105,0.00594006959077806,0.0028632451698081224,-0.025632214527714026,-0.02663349379432922,0.005838433200163751,-0.00680794126704054,0.04529675860680493,-2.0807346217276557,2.965442922130322,0.0003083249561559586,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,-0.020447563599423402,1.3133075069329867,-0.960669484759417,0.059633021767810046,2,1,1,1,train,True
2018-11-30,QQQ,0.063815097627965,-0.015633853847695556,-0.06674644744419223,-0.03294103451711594,0.01781373901812804,0.017018665163583926,0.010967824376129748,-0.09351823180803731,-0.14508230681636547,-0.04278034852070611,-0.011746399756919379,-0.056822172635494717,-0.8776289936540478,-3.92195550018896,-0.0010076680599065044,0.8333333333333334,0.8333333333333334,1.0,0.8333333333333334,-0.15782760251529668,-0.6215386004590827,1.6847206453675412,-0.11289699947690901,6,0,0,0,train,True
2018-11-30,SPY,0.047103415899103496,0.00782439293821291,-0.03908308578381858,-0.00279225456417298,0.011926008374674196,0.01125263492414614,0.007465303298981094,-0.06320044390931523,-0.09925150826074047,-0.024717974990518976,-0.0011463299402555416,-0.0514771272440937,0.6560781019430285,-3.473238583431981,-0.0006017484628650853,0.5,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.35468009555836316,0.012926418962232657,0.3078855235165244,-0.10888431577280344,5,0,0,0,train,True
2018-11-30,TLT,0.0016500813958306715,0.01692953358539362,-0.03564085506256953,-0.022523834048364888,0.004348272464717824,0.005493620900339503,0.0036475304310501456,-0.005992483255496728,-0.05894241137438194,-0.007528775277036104,-0.020578758327487123,-0.21055741077120416,3.8933930021085374,-6.487680112831765,-0.0005898087926828788,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.5536060731180618,0.09187470472095015,-1.067274239083448,0.07621978782035499,1,1,1,1,train,True
2018-11-30,VNQ,0.02500592604072871,0.04180944483850668,-0.007654044459418974,0.04145294183518855,0.006683973543199258,0.009842192249480726,0.006378989267315745,-0.011371925360607826,-0.08112201799048069,0.008245335707786738,-0.006622922320483893,-0.10676807126407162,6.255178086551005,-0.7776767884027871,-8.026339356318321e-05,0.16666666666666666,0.3333333333333333,0.5,0.5,1.097173806929679,0.733758093691138,-0.028905462863418666,-0.0932207395455622,4,0,0,0,train,True
2018-12-31,DBC,-0.004192133949925458,-0.04438747202429383,-0.20829528634294758,-0.16220282561096977,0.012329325329759553,0.011034601536229168,0.007914098414523136,-0.07153442507898689,-0.2069146544605991,-0.06990585997152787,-0.027193940661909166,0.11552532331803489,-3.6001541720336347,-18.876557133401292,-0.003825040771834089,0.5,1.0,0.5,0.8333333333333334,-0.25003704018757733,-1.148861414564895,-0.17339238337971455,0.07108359597559644,4,0,0,1,train,True
2018-12-31,GLD,0.02131063639894637,0.047606724018743884,0.06903546074292333,0.01950727056984003,0.005824652009234222,0.006140613803834074,0.002628618223397551,-0.008722150997022005,-0.02663349379432922,0.01685831192777898,0.009032947564114435,-0.020176513723025313,8.173316439036986,11.242436497116786,0.0011316653607969303,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.147135323078659,1.164645465853277,-1.0033439693706336,0.028865979381443196,5,0,0,1,train,True
2018-12-31,QQQ,0.048325404582196585,-0.07997980427705276,-0.16804865061022045,-0.12598818680135904,0.02337603659784176,0.021217905357096372,0.012958443601808116,-0.16491289318695934,-0.21093021628815212,-0.043509917541122656,-0.04360246442928972,0.0033121559464650563,-3.4214441760600702,-7.920133857794602,-0.0028405479852807226,0.8333333333333334,0.8333333333333334,1.0,1.0,-0.7905996529037068,-0.813121978315088,1.5535529256188276,0.09010718947376373,2,1,1,1,train,True
2018-12-31,SPY,0.038304788026054526,-0.08248986918633705,-0.13828526531462704,-0.0945951776257099,0.018519240298235033,0.015271020697529397,0.009532451317503902,-0.15607405815318787,-0.1856395141632996,-0.039332698378094055,-0.02948775897042033,0.20425965341685437,-4.45427932560488,-9.055404223045768,-0.002362962742633953,1.0,0.6666666666666666,0.8333333333333334,0.6666666666666666,-0.8287215505027217,-0.5648343384142308,0.5450448081501299,0.08006561809238222,3,1,0,1,train,True
2018-12-31,TLT,0.006543720716562396,0.06249617086109094,0.06572420943030388,0.010260429146433658,0.00610672629660693,0.005545595708352679,0.002782612792684612,-0.010715256693941355,-0.023638319225983362,0.032878012586112115,-0.013161456805523719,0.18986534236223984,10.233989182684605,11.851604928810666,0.0010765647908154712,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,1.3732704982011927,1.1370228427758338,-1.1042506816554227,0.003785832952413415,6,0,0,1,train,True
2018-12-31,VNQ,0.0024196096109834198,-0.07079125939645359,-0.04358626592965986,-0.07284020834188876,0.017269252371798768,0.013132544628787832,0.008836940297597993,-0.12754195434964466,-0.12754195434964455,-0.0026474246436217763,-0.014406476034043547,0.38764297754041777,-4.099266017564139,-3.3189505279970244,-0.0006572568228383149,0.6666666666666666,0.5,0.6666666666666666,0.5,-0.6510475776858461,0.225149422665103,0.18238930063681352,0.11854649595823208,1,1,1,1,train,True
2019-01-31,DBC,0.0032321331999940472,0.0681349675366032,-0.06641411155853261,-0.0811463549319783,0.00830075629101736,0.011239777764501281,0.007451134856021177,-0.01427655453523724,-0.13232674600573469,-0.0025423539757524205,-0.05780754961703727,0.07883977537169229,8.208284299387907,-5.908845615105403,-0.0010823360050813034,0.6666666666666666,1.0,0.5,0.6666666666666666,0.019607094866294753,-1.438537329829022,-0.024802561557799398,0.019974205861619243,3,1,0,1,train,True
2019-01-31,GLD,0.030225483300011513,0.028187572054169108,0.06962190635174759,0.08563219932378519,0.005683405070793954,0.0053918377761751094,0.0025799553416903584,-0.011516814984845691,-0.025632214527714026,0.029727701045720645,0.020405706341773966,9.759879547743822e-05,4.959627494971318,12.912463104766543,0.0011366454353967843,0.8333333333333334,0.5,0.16666666666666666,0.16666666666666666,-0.7785456077186651,0.78661446947335,-1.1093818944852516,-0.02557116185495978,6,0,0,0,train,True
2019-01-31,QQQ,0.030391788707026635,0.085743505002986,-0.01987039525483547,-0.07183527239020338,0.01649258844417241,0.01940460138736297,0.011322117388866699,-0.022269207967113624,-0.18037020178865903,-0.0026899280954154614,-0.04962131562160654,-0.23428256837258077,5.198911334823438,-1.0240042997108842,-0.0001500274830465528,0.3333333333333333,0.8333333333333334,1.0,1.0,0.3714273223838058,-0.6772181169445619,1.489474085608731,0.03722679845717014,1,1,1,1,train,True
2019-01-31,SPY,0.02420786419261911,0.07894303588508378,-0.007325866151188687,-0.04457594921235042,0.011768949074770427,0.01453223103541521,0.008542622610087584,-0.013510372850535357,-0.16120955057835584,-0.00609564140291019,-0.036100965653663164,-0.18489068290651434,6.707738761000943,-0.5041115939689831,-1.909938476257504e-05,0.5,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.23555331258294243,-0.4720262719084158,0.5858272977415481,0.03508281197224017,2,1,1,1,train,True
2019-01-31,TLT,0.0071013380960953665,-0.001473281637830337,0.08053097781909524,0.03873913648364269,0.005652500461502922,0.005503610803686918,0.002858249179803762,-0.032216116313171894,-0.03221611631317223,0.02531522854700996,0.006593068414098235,-0.03070953381280972,-0.2606424621924952,14.632389660465602,0.0013065831895511428,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,-1.371172242054725,0.9650550058634731,-1.088652079223803,-0.015221237019700906,5,0,0,0,train,True
2019-01-31,VNQ,0.04957854890855229,0.1433860174986692,0.07264798306932607,0.03946471302774057,0.006026996879857023,0.012169004954736615,0.008001114366874246,-0.0033440620594382686,-0.12754195434964444,0.0015653803841499947,-0.00551188555712423,-0.11977230186472188,23.790624146145355,5.969919754289266,0.00124269550102109,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.5,1.5231301199403466,0.8361122433451764,0.14753515191657451,0.008392354579219274,4,0,0,1,train,True
2019-02-28,DBC,-0.005607350583047954,0.023076973593480155,0.05255882012745339,-0.060586712998912384,0.007089614516698349,0.00959433078810079,0.0052526520753862944,-0.017230485808781504,-0.07153442507898689,0.026520172222977312,-0.04898959924825408,0.3032390238733891,3.255039260474088,5.478112156883166,0.0008992996649446182,0.5,0.3333333333333333,0.5,0.5,0.1671361153392779,0.3677270500023554,-0.22206981613857318,-0.0037595228267359726,5,0,0,0,train,True
2019-02-28,GLD,-0.00847665063670211,-0.005613959130088775,0.07128045751055367,0.09415812034662974,0.005923135597574959,0.0058143008274197895,0.0027055173098563677,-0.021389101418681777,-0.021389101418681666,0.02406679708035675,0.02950332702368441,-0.12904194980734396,-0.9478018926980557,12.259506280514518,0.001164815151686575,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,-1.1390966094138526,1.4820100141762664,-1.0845809625170533,-0.01596899557748599,6,0,0,0,train,True
2019-02-28,QQQ,0.009148296821536617,0.045328730758732005,0.03292049462193192,-0.051523029339443305,0.006876433842227927,0.016964283441515512,0.0103156554196999,-0.016371413170550797,-0.16491289318695934,0.04584889544663162,-0.031146599850616075,-0.40740728360764944,6.59189513034648,1.9405767850687923,0.0006808916040491639,0.16666666666666666,0.8333333333333334,1.0,1.0,1.1802078642627594,-0.8011157765047797,1.4595746094274755,0.03924560684709211,3,1,0,1,train,True
2019-02-28,SPY,0.004541756018919818,0.04148259326085646,0.023093945495972656,-0.025788813767261165,0.005225315576062218,0.013214669707342117,0.00809349495644081,-0.010838241032702367,-0.15607405815318787,0.042593358738005405,-0.02561964130738137,-0.3313815687143884,7.93877281802712,1.7475991460567175,0.00046612907211959,0.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,1.0051019967738957,-1.3859768152918264,0.6040037081439987,0.018100942796737574,4,0,0,1,train,True
2019-02-28,TLT,-0.006868245060829725,-0.005282839832307817,0.05183898576163082,0.014283680539078691,0.005555798362774069,0.005821263181920835,0.0029960405848803774,-0.0190433617827529,-0.032216116313171894,0.009301209453588033,0.02592272854127753,-0.23889743745728198,-0.9508696117743983,8.905109448174025,0.0008593293596425665,0.8333333333333334,0.5,0.3333333333333333,0.3333333333333333,-1.1240215030474618,0.32488361945994665,-1.0829923221029152,0.05571680263859413,1,1,1,1,train,True
2019-02-28,VNQ,-0.007445453550405601,0.017443834386848378,0.0465899969847412,0.03178076301316013,0.005806622254627184,0.01199657824500217,0.007941963278421902,-0.01586023398437808,-0.12754195434964466,0.0519573727831002,0.0077255773131927885,-0.09167946429941032,3.0041276359845392,3.8836071447415272,0.0008303618787300651,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,-0.08932786391461828,0.012471908158037585,0.3260647831870679,0.042164984294558394,2,1,1,1,train,True
2019-04-30,DBC,-0.013488694730762196,0.0024922251954175856,0.02745844289094257,-0.029822014513513073,0.004431012930955343,0.005634433391533733,0.0034049622170089435,-0.018971694159257924,-0.019888027976741385,0.014362798181787317,0.019963158956510796,-0.23546402069477612,0.5624504451356346,4.873328156155234,0.00046718327588197176,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666,-0.4081297032551748,-0.4284659239942918,-0.8429175840691304,-0.03418278382561735,4,0,0,0,train,True
2019-04-30,GLD,0.008990960514200452,-0.002715394012748784,-0.02650604860849637,0.03900553247188654,0.004691791092727718,0.006041418025714289,0.004011125694174414,-0.02760459861095943,-0.05193365714403253,-0.01189963923508841,0.016553939373356696,-0.21420829260709673,-0.5787542452513814,-4.387388605734248,-0.0004296454643664601,0.8333333333333334,1.0,0.6666666666666666,1.0,-0.6746287031888464,-1.3867240856569951,-0.21006727852485346,0.00404294971536423,2,1,1,1,train,True
2019-04-30,QQQ,-0.004045847354667287,0.04119994569383367,0.13397997867946554,0.12426637842595412,0.004293576635368068,0.006920521521358429,0.003838351632167007,-0.007748043802670135,-0.025579323159336864,0.047052246372711215,0.049509342004410595,-0.15163053389012382,9.595716856303834,19.35980955567733,0.0021212996445681503,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.5,1.5727311066833716,1.4630580805126192,1.1569153274489608,-0.0673736989051511,6,0,0,0,train,True
2019-04-30,SPY,0.0038923611934444935,0.02865339802867961,0.09351652336413752,0.09249908754340508,0.0032388255685957055,0.005652298945952295,0.003124240256661352,-0.005125011378747546,-0.021253945148294484,0.029988973654572426,0.03773624041784562,-0.18653687974930044,8.84684816203399,16.544865064348066,0.0015068010401562632,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9306637296869238,0.744540491861009,-0.8151371210664684,-0.050982907568412394,5,0,0,0,train,True
2019-04-30,TLT,0.008811112821262013,-0.005789411714036019,0.02665563437470242,0.11651431688162317,0.004857059231075668,0.005763783621232548,0.003331801929182052,-0.019181510003714597,-0.03224343730910728,0.009226413577053894,0.02036914980963256,0.04485631486123731,-1.1919582279324743,4.624676449773158,0.00045487636211834166,1.0,0.8333333333333334,0.5,0.6666666666666666,-0.8319410200892029,-0.4427215537901817,-0.641781409599209,0.05518235974380192,1,1,1,1,train,True
2019-04-30,VNQ,0.012840206095740436,-0.0010361836997979657,0.054420968988450946,0.13319625545773617,0.009037605742933101,0.0070466154664759985,0.00396642168322131,-0.03975005145939514,-0.03975005145939492,0.017634797032981986,0.043875317707573025,-0.23593280015751528,-0.11465245655445891,7.722994002916238,0.0009080164346812585,0.6666666666666666,0.5,1.0,0.8333333333333334,-0.588695409837071,0.050312991067840665,1.3529880658107112,-0.004379701529242275,3,1,0,0,train,True
2019-05-31,DBC,-0.018806754041459817,-0.046027758553371156,-0.043615679384627626,-0.012466487243911528,0.01084144126935503,0.007433882082545925,0.00536898200621293,-0.0573208325909591,-0.07405137780988247,-0.01386598680999318,0.018913640526771802,-0.023703428891729605,-4.245538707429571,-5.867147057260062,-0.0007156616228398681,0.6666666666666666,1.0,0.5,0.8333333333333334,-0.5938737952585657,-1.2867581255544134,0.06770769784757219,0.03899545199155141,4,0,0,1,train,True
2019-05-31,GLD,0.017826225094909054,0.02826412640190279,0.014143583686132333,0.052842773379365715,0.005346160899536084,0.005582744827148896,0.0033560592654682778,-0.019809247097477556,-0.03986548031167847,-0.004319792644743248,-0.000691669126375416,-0.07755856813782958,5.286808035342787,2.5334462032640404,0.0002494362710535332,0.3333333333333333,0.5,0.16666666666666666,0.5,0.7490483532176895,-0.10204097221505463,-1.1057733961396603,0.05910965035189997,3,1,0,1,train,True
2019-05-31,QQQ,-0.024123316139343265,-0.0752750009995724,0.004071316469893338,0.047187916326442814,0.012870752946149295,0.009851927902379336,0.006731632348581447,-0.08979094518829323,-0.08979094518829367,-0.0034624437848638223,0.05444305581697151,0.16705411781440493,-5.848531264217403,0.41325073734147766,0.00011571585928185849,1.0,0.6666666666666666,1.0,1.0,-1.1225556248622208,-0.3086361936512655,1.6005659695378451,0.09041908691152778,1,1,1,1,train,True
2019-05-31,SPY,-0.024349794425461146,-0.05463972267350703,-0.0030560774913821476,0.030599614551169108,0.009624798838529831,0.007567669094881607,0.005213671838727592,-0.06380322379277048,-0.06380322379277037,-0.00221258548270864,0.04062765667589319,0.16162861510838367,-5.676972951868274,-0.40383339348824404,-2.2724639569165055e-05,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.6666666666666666,-0.7495462131246071,-0.45482825767025903,0.15251855081875654,0.07929694057230674,2,1,1,1,train,True
2019-05-31,TLT,0.032583985262342186,0.06909399270967098,0.10074638065413355,0.12778299529958548,0.004967786293962667,0.005686272637565576,0.0028211924527748147,-0.004757121822174359,-0.0322434373091075,0.018760945920615058,0.01785262495374984,-0.016559842302448224,13.908406807603754,17.71747277620255,0.00161696788540518,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,1.487101127313225,1.6742943485708675,-1.0401445899170705,0.007140773483550467,6,0,0,1,train,True
2019-05-31,VNQ,-0.01025161847372802,-0.0004597992774648674,0.04242118569121778,0.06425823125063812,0.008089046872932349,0.007839952689085937,0.004880120943637342,-0.023052770144669887,-0.03975005145939503,0.007312922129482313,0.0408407711560792,-0.14996387952828683,-0.05684220708418101,5.41089817420361,0.0007229641401091901,0.5,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.2298261527144791,0.47796920052012515,0.3251257678525591,0.015078411450786477,5,0,0,1,train,True
2019-07-31,DBC,0.0006436295259277802,0.0058214875859237125,-0.023241240520483264,0.005171326741658877,0.007788134647988508,0.009826047117072625,0.006228482053842813,-0.03673723955525521,-0.07414323124375188,0.004940487790509263,-0.01278972857006111,-0.07576195253126328,0.747481630588817,-2.365268580902886,-0.0003442824154625683,0.16666666666666666,1.0,0.8333333333333334,0.8333333333333334,1.0853818865481473,-1.2681140820765875,0.7555195080075102,-0.03086818700514138,6,0,0,0,train,True
2019-07-31,GLD,-0.008632793372572944,-0.0014991150794713137,0.10264058774820617,0.0765315097267385,0.009283013445458732,0.0085646922046874,0.004379792482139599,-0.023959474765810063,-0.026676616337296788,0.042507152687591754,0.02200768351881055,0.1066314397186916,-0.16149013337955292,11.984153696969011,0.0016657503866667732,0.8333333333333334,0.16666666666666666,0.6666666666666666,0.16666666666666666,-0.887820506155103,1.462141885059529,0.011202251405500557,0.08190066701786747,2,1,1,1,train,True
2019-07-31,QQQ,-0.020752935939160833,0.0057365917335043815,0.008331786898740479,0.14052857027766508,0.00709018190359994,0.010874440638697733,0.0069997986286803385,-0.02145491910553099,-0.08655515562867244,0.038125558991147335,0.017010659146209584,-0.3107190492917984,0.8090895003119325,0.766180732928094,0.0001966551110367905,0.3333333333333333,0.8333333333333334,1.0,1.0,1.062498975566478,-0.5833254378578814,1.3741696454059522,-0.01664078309332595,5,0,0,0,train,True
2019-07-31,SPY,-0.013303021735415421,0.003373349661948577,0.020683569761942522,0.1112496645589538,0.005240244222869257,0.00768756351583573,0.0048802839174440305,-0.015165223510505643,-0.046963119014718946,0.03076073804485402,0.015265167312031647,-0.27179570012387355,0.6437390164425437,2.6905234303867696,0.0003703949062328934,0.5,0.6666666666666666,0.3333333333333333,0.5,0.42550839934330154,-0.31542712933438616,-0.5063856320383658,-0.016306097940414155,4,0,0,0,train,True
